,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4,3N,4,5D,4,3,4,36
1,Back,534,445,398,217,332,527,329,226,457,3465
2,Regular,505,400,373,201,317,508,317,210,423,3254
3,Ladies,462,323,313,163,275,485,290,168,371,2850
4,Hdcp,15,3,9,7,13,1,17,11,5,­
