,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3N,4,4,4,3,4,4,5D,36
1,Champion,546,156,393,422,396,204,389,435,555,3496
2,Blue,519,151,381,395,385,204,378,417,535,3365
3,White,494,133,352,375,371,183,353,384,499,3144
4,Gold,464,96,316,336,344,152,311,317,439,2775
5,Hdcp,9,15,3,7,1,13,17,5,11,­
