,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,4,5,4,3,5D,3N,4,36
1,Back,341,398,427,609,408,220,496,201,320,3420
2,Regular,312,385,405,554,376,148,439,160,290,3069
3,Ladie's,275,315,325,476,308,125,412,128,234,2598
4,Champion,341,414,463,625,408,220,496,201,320,3488
5,Hdcp,3,9,15,1,7,13,5,11,17,­
