,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3,5,4,4,5D,4,3N,4,36
1,Black,408,201,553,384,375,560,425,184,376,3466
2,Blue,379,182,530,361,343,532,393,145,360,3225
3,White,368,152,516,341,328,505,378,135,344,3067
4,Gold,333,124,451,317,328,484,360,135,321,2853
5,Red,333,124,451,291,283,446,315,115,295,2653
6,Hdcp,9,15,3,7,13,1,5,17,11,­
