,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5D,3N,4,4,4,5,3,4,36
1,Black,436,544,177,404,370,465,578,207,420,3601
2,Blue,403,508,177,380,342,448,532,172,389,3351
3,White,366,480,142,358,320,423,507,154,361,3111
4,Red,336,448,115,322,290,360,489,134,335,2829
5,Hdcp,5,7,15,13,17,3,1,11,9,­
