,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Johor Golf & Country Club,BLACK,M,36,37.1,49.0,128,37.1  /  128,/
,BLUE,M,36,36.1,47.9,127,36.1  /  127,/
,WHITE,M,36,34.5,46.1,125,34.5  /  125,/
,RED,F,36,35.7,50.5,126,35.7  /  126,/
