,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
407 GOLF CLUB SAN LUIS,Azul,M,71,69.2,91.8,122,33.6  /  116,35.6  /  127
,Rojo,F,71,68.9,97.7,123,33.0  /  114,35.9  /  131
414 VILLA MERCEDES GOLF CLUB,Azul,M,71,72.9,98.0,135,35.7  /  137,37.2  /  133
,Blanco,M,71,70.4,95.4,135,34.7  /  133,35.7  /  136
,Negro,M,71,67.1,89.9,123,33.2  /  115,33.9  /  130
,Rojo,F,71,71.7,102.2,130,35.6  /  131,36.1  /  128
420 LOS CALDENES CLUB DE CAMPO,Azul,M,72,71.3,94.1,123,35.5  /  122,35.8  /  124
,Rojo,F,72,73.0,102.6,126,36.5  /  126,36.5  /  126
448 LOS QUEBRACHOS GOLF,Negro,M,70,75.6,101.2,138,37.8  /  138,37.8  /  138
,Azul,M,70,71.8,95.9,130,35.9  /  131,35.9  /  128
,Blanco,M,70,68.1,89.7,116,34.0  /  116,34.1  /  116
,Rojo,F,70,70.4,99.4,123,35.2  /  123,35.2  /  123
