,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
501 CORONA GOLF CLUB,Azul - Caballero,M,70,67.2,90.6,126,33.6  /  126,33.6  /  126
,Rojo - Caballeros,M,69,64.6,86.3,117,32.3  /  117,32.3  /  116
,Azul - Dama,F,70,72.4,102.4,127,36.4  /  131,36.0  /  123
,Rojo - Dama,F,70,69.0,97.1,119,34.7  /  124,34.3  /  114
502 JOCKEY CLUB DE TUCUMAN,Azul,M,71,71.2,94.9,128,34.9  /  123,36.3  /  132
,Blanco,M,70,69.4,92.3,124,34.2  /  122,35.2  /  125
,Rojo,M,71,66.6,88.2,117,32.8  /  109,33.8  /  124
,Azul - Damas,F,71,77.1,109.5,138,37.8  /  133,39.3  /  142
,Blanco - Damas,F,72,74.8,106.4,134,36.9  /  132,37.9  /  136
,Rojo - Damas,F,71,71.8,100.9,124,35.2  /  119,36.6  /  128
502 JOCKEY CLUB DE TUCUMAN - 502 JOCKEY CLUB DE TUCUMAN - Country,Azul,M,70,73.1,96.7,127,36.7  /  131,36.4  /  123
,Blanco,M,70,69.5,92.8,126,34.6  /  128,34.9  /  123
,Amarillo,M,70,66.4,88.7,120,33.2  /  119,33.2  /  121
,Rojo,M,70,62.9,83.2,110,31.5  /  108,31.4  /  111
,Azul - Damas,F,70,79.0,111.5,138,39.7  /  138,39.3  /  137
,Blanco - Damas,F,70,75.6,106.6,132,37.7  /  130,37.9  /  133
,Amarillo - Damas,F,70,72.0,100.8,122,35.9  /  121,36.1  /  123
,Rojo - Damas,F,70,67.1,94.7,117,33.3  /  118,33.8  /  116
508 EL SIAMBON COUNTRY CLUB,Azul,M,70,68.0,94.4,142,34.0  /  142,34.0  /  142
,Rojo - Caballeros,M,72,64.4,87.4,124,32.2  /  124,32.2  /  124
,Azul - Damas,F,70,74.4,107.8,142,37.2  /  142,37.2  /  142
,Rojo,F,71,69.4,102.0,138,34.7  /  138,34.7  /  138
510 COUNTRY Y GOLF LAS YUNGAS,Amarillo,M,70,73.6,100.4,144,37.0  /  144,36.6  /  144
,Blanco,M,70,71.4,97.0,138,35.8  /  138,35.6  /  138
,Rojo - Caballeros,M,70,69.1,93.1,129,34.4  /  128,34.7  /  130
,Amarillo - Damas,F,74,79.3,115.3,153,39.8  /  154,39.5  /  151
,Blanco - Damas,F,70,76.6,109.9,142,38.3  /  142,38.3  /  141
,Rojo,F,70,74.8,107.0,137,37.3  /  136,37.5  /  137
518 SAN PABLO COUNTRY LIFE & GOLF,Negro,M,71,74.7,97.7,124,37.7  /  125,37.0  /  123
,Azul,M,71,71.8,94.2,121,36.3  /  119,35.5  /  122
,Blanco,M,71,69.5,91.4,118,35.2  /  119,34.3  /  116
,Rojo - Caballeros,M,71,66.8,88.3,116,33.8  /  118,33.0  /  113
,Negro - Damas,F,71,81.1,113.9,139,41.0  /  140,40.1  /  138
,Azul - Damas,F,70,78.2,110.0,135,39.5  /  137,38.7  /  133
,Blanco - Damas,F,71,75.5,106.1,130,38.3  /  131,37.2  /  129
,Rojo,F,71,72.3,100.7,121,36.7  /  121,35.6  /  120
