,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
315 GOLF CLUB CORRIENTES,Azul,M,72,71.1,95.1,129,35.3  /  128,35.8  /  130
,Rojo,F,72,71.6,102.1,130,35.6  /  131,36.0  /  128
325 C. A. C. MERCEDES GOLF CLUB,Azul,M,72,70.8,95.5,133,35.5  /  133,35.3  /  132
,Blanco,M,70,69.9,93.8,129,35.1  /  128,34.8  /  129
,Amarillo,F,72,71.9,100.1,120,35.9  /  120,36.0  /  120
,Rojo,F,70,70.8,98.4,117,35.4  /  116,35.4  /  118
327 GOYA GOLF CLUB,Azul,M,72,71.4,94.6,125,35.8  /  128,35.6  /  122
,Rojo,F,72,71.5,99.7,120,35.8  /  122,35.7  /  117
359 QUINTA MADARIAGA S.CULTURAL Y DEP.,Azul,M,70,69.7,90.3,111,34.9  /  111,34.8  /  111
,Rojo,F,72,70.8,96.0,107,35.7  /  108,35.1  /  106
363 EL CEIBO GOLF,Azul,M,72,68.4,90.4,119,34.3  /  122,34.1  /  115
,Blanco,M,71,64.5,83.9,104,32.1  /  103,32.4  /  105
,Rojo,F,72,68.5,95.4,114,34.5  /  114,34.0  /  114
