,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
257 RIO GALLEGOS GOLF CLUB,Azul,M,72,71.9,92.7,112,36.2  /  113,35.7  /  111
,Blanco,M,72,69.9,91.0,114,35.3  /  114,34.6  /  113
,Rojo,F,72,72.6,99.8,116,36.6  /  117,36.0  /  114
