,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,4,3,5,4,4D,3,5,36
1,Back,336,334,466,127,478,370,431,60,556,3158
2,REGULAR,326,326,414,118,470,365,421,150,546,3136
3,LADIES,296,273,295,96,408,337,398,125,439,2667
4,Hdcp,11,15,3,17,9,5,1,13,7,­
