,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,3N,5,4,4,4,4D,4,36
1,Back,421,412,248,606,323,367,446,412,376,3611
2,Regular,408,407,165,576,307,356,425,402,364,3410
3,Ladies,380,330,136,431,292,322,345,372,325,2933
4,Hdcp,7,5,13,3,17,11,1,9,15,­
