,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3N,4,4D,4,3,5,4,36
1,Back,521,424,163,387,476,433,154,531,330,3419
2,Reg,493,405,145,366,456,424,146,524,316,3275
3,Front,463,380,134,350,380,411,156,498,298,3070
4,Gold,445,335,130,282,355,294,148,382,287,2658
5,Ladies,414,297,117,255,353,294,148,382,287,2547
6,Hdcp,11,5,17,7,3,1,15,9,13,­
