,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,4,4,3,4,3N,4,5D,36
1,Blue,372,583,358,413,182,390,168,409,563,3438
2,White,351,481,344,402,132,347,142,398,548,3145
3,Red,351,481,298,357,132,347,142,310,548,2966
4,Hdcp,13,17,7,1,15,5,11,3,9,­
