,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3,4,4,5D,3N,4,4,36
1,Back,455,308,126,336,413,515,205,355,411,3124
2,Reg.,448,303,117,322,401,501,196,339,399,3026
3,Front,418,278,105,306,374,463,152,317,378,2791
4,Ladies,397,245,100,296,325,405,126,260,315,2469
5,Platinum,327,245,100,230,250,340,126,195,240,2053
6,Hdcp,15,13,17,11,9,1,5,3,7,­
