,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
CLUB CAMPESTRE MONTERREY - Mitras-Sierra,NEGRAS,M,72,73.8,99.4,137,36.1  /  128,37.7  /  146
,AZULES,M,72,72.1,96.9,133,35.3  /  125,36.8  /  141
,BLANCAS,M,72,71.0,94.5,126,34.7  /  120,36.3  /  132
,DORADAS,M,72,68.6,92.2,127,33.5  /  117,35.1  /  136
,BLANCAS,F,72,76.9,110.2,141,37.7  /  133,39.2  /  149
,ROJAS,F,72,70.8,99.8,124,34.7  /  121,36.1  /  126
CLUB CAMPESTRE MONTERREY - Sierra-Silla,NEGRAS,M,72,75.1,100.3,135,37.7  /  146,37.4  /  124
,AZULES,M,72,72.9,97.5,132,36.8  /  141,36.1  /  123
,BLANCAS,M,72,71.4,94.9,127,36.3  /  132,35.1  /  121
,DORADAS,M,72,69.5,92.9,127,35.1  /  136,34.4  /  117
,BLANCAS,F,72,77.6,110.9,141,39.2  /  149,38.4  /  133
,ROJAS,F,72,71.2,100.7,125,36.1  /  126,35.1  /  123
CLUB CAMPESTRE MONTERREY - Silla-Mitras,NEGRAS,M,72,73.5,98.1,126,37.4  /  124,36.1  /  128
,AZULES,M,72,71.4,95.8,124,36.1  /  123,35.3  /  125
,BLANCAS,M,72,69.8,93.4,121,35.1  /  121,34.7  /  120
,DORADAS,M,72,67.9,89.8,117,34.4  /  117,33.5  /  117
,BLANCAS,F,72,76.1,107.6,133,38.4  /  133,37.7  /  133
,ROJAS,F,72,69.8,98.8,122,35.1  /  123,34.7  /  121
CLUB DE GOLF LAS CRUCES - LAS CRUCES,AZULES,M,72,73.1,99.2,141,36.8  /  142,36.3  /  139
,BLANCAS,M,72,70.6,95.8,136,35.5  /  138,35.1  /  133
,DORADAS,M,72,68.0,91.5,127,34.3  /  128,33.7  /  125
,BLANCAS,F,72,77.6,111.6,145,39.1  /  147,38.5  /  142
,ROJAS,F,72,70.9,100.8,127,35.7  /  131,35.2  /  123
