,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,5,4D,3N,4,3,4,4,36
1,FULLBACK,540,400,498,375,172,365,199,352,367,3268
2,Back,516,386,482,371,159,353,177,332,346,3122
3,REGULAR,482,378,476,353,135,334,168,324,330,2980
4,FRONT,457,330,426,320,125,291,141,275,283,2648
5,LADIES,423,270,391,320,125,291,141,275,283,2519
6,Hdcp,9,3,15,13,7,1,5,17,11,­
