,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5D,3N,4,3N,4,4,4D,5,36
1,Black,421,582,188,436,198,433,378,418,521,3575
2,Blue,396,526,164,389,176,389,359,364,503,3266
3,White,375,494,141,345,162,370,339,334,474,3034
4,Gold,336,474,129,306,143,349,319,320,422,2798
5,Peach,255,390,92,268,108,286,237,295,385,2316
6,Red,320,449,107,306,135,286,292,303,406,2604
7,Hdcp,9,3,15,7,13,1,11,5,17,­
