,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5D,4,3N,4,5,4D,3N,4,36
1,Back,440,535,365,160,410,545,435,200,425,3515
2,Regular,410,505,325,130,385,525,400,175,385,3240
3,Front,380,410,300,95,310,505,335,145,355,2835
4,Ladies,340,410,300,95,310,450,335,120,325,2685
5,Hdcp,11,9,15,17,1,5,13,7,3,­
