,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,Red 2017,F,71,72.4,104.2,135,35.5  /  129,36.9  /  141
,Blue - Women,F,67,64.7,92.9,120,32.1  /  115,32.6  /  124
Canterbury Golf Club (1003348) - Winter,Yellow/Winter,M,71,69.9,94.8,134,34.5  /  123,35.4  /  145
Chart Hills Golf Club (1003629) - Chart Hills,Oaks 2018,M,72,76.2,104.5,153,38.1  /  155,38.1  /  150
,Blue - 2018,M,72,73.7,100.5,144,36.7  /  155,37.0  /  133
,Yellow 2018,M,72,70.9,95.7,134,35.3  /  136,35.6  /  131
,Red - 2018,F,72,73.7,105.8,136,36.6  /  137,37.1  /  135
Chelsfield Lakes Golf Centre (1003705) - Chelsfield Lakes,White,M,71,69.0,92.3,126,34.6  /  124,34.4  /  127
,Yellow,M,71,67.5,89.9,121,34.0  /  121,33.5  /  121
,Blue,M,68,65.6,87.0,115,33.0  /  112,32.6  /  118
,Blue,F,71,71.2,100.3,124,35.7  /  124,35.5  /  123
,Red,F,71,68.7,97.0,120,34.7  /  123,34.0  /  117
Cherry Lodge Golf Club (1003722) - Cherry Lodge,White 2015,M,72,72.1,97.7,138,36.3  /  132,35.8  /  143
,Yellow 2015,M,72,70.7,95.7,135,35.4  /  131,35.3  /  138
,Purple,F,73,76.6,109.6,140,38.5  /  139,38.1  /  141
,Red,F,72,73.6,105.1,134,37.2  /  134,36.4  /  133
Chestfield Golf Club (1003820) - Chestfield,White 2015,M,70,70.9,94.4,127,35.5  /  126,35.4  /  127
,Yellow 2015,M,70,68.8,91.9,125,34.5  /  124,34.3  /  125
,Red,F,71,71.9,101.3,125,36.1  /  121,35.8  /  128
Chislehurst Golf Club (1003999) - Chislehurst,White,M,66,65.5,88.5,124,33.2  /  124,32.3  /  124
,Yellow,M,66,64.7,87.0,120,32.6  /  122,32.1  /  118
,Yellow - Women,F,69,70.1,101.2,132,35.4  /  131,34.7  /  132
,Red 2017,F,69,68.9,99.3,129,35.0  /  127,33.9  /  131
COBTREE MANOR PARK GOLF COURSE (1004240),White,M,69,67.6,89.9,120,34.8  /  130,32.8  /  110
,Yellow,M,69,65.9,87.5,117,34.2  /  126,31.7  /  107
,Red,M,68,65.7,87.4,117,34.1  /  126,31.6  /  108
,Black,M,66,65.3,86.2,113,33.5  /  122,31.8  /  103
,Yellow,F,70,70.8,100.8,127,36.8  /  134,34.0  /  120
,Red,F,70,70.6,100.3,126,36.7  /  133,33.9  /  119
,Blue,F,70,68.6,96.8,120,36.0  /  131,32.6  /  109
Corinthian Golf Club (1006235) - Corinthian,White,M,72,72.2,95.3,125,36.6  /  122,35.6  /  127
,Yellow,M,73,71.4,94.1,122,36.3  /  119,35.1  /  125
,Red,M,68,67.6,89.0,115,33.4  /  113,34.2  /  117
,Red,F,72,73.0,101.7,122,36.0  /  119,37.0  /  125
Dartford Golf Club (1004887) - Dartford,White,M,69,69.0,91.0,119,34.7  /  115,34.3  /  122
,Yellow,M,68,68.1,89.8,117,34.2  /  114,33.9  /  119
,Red,F,72,70.7,97.2,113,35.3  /  106,35.4  /  119
Eltham Warren Golf Club (1005916) - Eltham Warren,White,M,69,68.8,89.7,113,34.4  /  113,34.4  /  112
,Yellow,M,69,67.8,88.3,111,33.8  /  109,34.0  /  112
,Red,F,72,70.9,99.6,122,35.5  /  122,35.4  /  121
Etchinghill Golf (1006033) - The Leas,White,M,70,70.4,93.1,123,35.0  /  121,35.4  /  124
,Yellow,M,70,69.3,91.5,120,34.3  /  118,35.0  /  121
,Red,M,67,66.8,88.7,118,33.2  /  118,33.6  /  117
,Red,F,71,72.4,101.9,125,36.0  /  127,36.4  /  123
Etchinghill Golf (1006033) - Valley,White,M,68,66.4,87.0,111,33.0  /  111,33.4  /  111
,Red,F,68,68.4,94.1,109,34.1  /  109,34.3  /  109
Faversham Golf Club (1006226) - Faversham,White,M,70,69.6,93.6,129,35.1  /  131,34.5  /  127
,Yellow,M,70,68.1,91.4,126,34.2  /  128,33.9  /  123
,Blue,M,64,62.9,81.9,102,31.8  /  102,31.1  /  102
,Red - 2018,F,71,73.0,103.8,131,36.9  /  134,36.1  /  127
,Blue,F,69,66.9,93.8,114,33.6  /  114,33.3  /  114
Gillingham Golf Club Ltd (1006929) - Gillingham Golf Club,Black,M,69,66.5,88.4,118,33.7  /  121,32.8  /  115
,White,M,69,66.1,87.8,117,33.6  /  118,32.5  /  115
,Yellow,M,67,65.4,86.6,114,33.2  /  117,32.2  /  111
,Red,F,70,69.5,98.2,122,35.1  /  120,34.4  /  124
Hever Castle Golf Club (1008262) - Championship,Men White 2019,M,72,73.8,99.0,136,36.2  /  138,37.6  /  133
,Men Yellow 2019,M,72,72.1,96.7,133,35.4  /  136,36.7  /  129
,Men Green 2019,M,71,69.8,92.8,124,34.5  /  124,35.3  /  124
,Women Red 2019,F,73,74.0,104.6,130,37.0  /  133,37.0  /  126
Hever Castle Golf Club (1008262) - Princes,White,M,70,66.8,88.6,117,33.4  /  117,33.4  /  117
,Yellow,M,68,65.0,85.4,110,32.5  /  110,32.5  /  110
,Red,F,68,67.8,95.8,119,33.9  /  119,33.9  /  119
High Elms Golf Course (1008340) - High Elms Golf Course,White,M,71,70.4,92.9,121,35.2  /  115,35.2  /  127
,Yellow,M,71,69.3,91.3,119,34.8  /  114,34.5  /  123
,Blue,M,67,66.2,87.5,115,33.3  /  111,32.9  /  118
,Red,F,72,71.8,100.2,121,36.1  /  119,35.7  /  122
,Blue,F,73,71.8,101.4,126,36.2  /  125,35.6  /  126
Holtye Golf Club (1008648) - Holtye,White,M,66,66.2,88.7,121,33.5  /  118,32.7  /  124
,Yellow,M,66,65.3,87.3,119,33.0  /  116,32.3  /  121
,Red,F,68,69.0,98.5,125,34.4  /  124,34.6  /  126
Hythe Golf Club (1009042) - Hythe Golf Club,White,M,69,65.6,87.1,116,32.7  /  119,32.9  /  112
,Yellow,M,67,64.6,85.4,112,32.1  /  111,32.5  /  113
,Red,F,71,68.1,94.7,113,33.9  /  112,34.2  /  114
Kings Hill Golf Club (1009486) - Kings Hill,White,M,72,72.9,97.2,131,36.1  /  132,36.8  /  129
,Yellow,M,72,71.6,94.7,125,35.4  /  125,36.2  /  124
,Blue,M,71,70.2,93.8,127,34.7  /  125,35.5  /  129
,Red,M,70,68.1,90.2,119,33.7  /  117,34.4  /  121
,Blue,F,73,76.2,107.2,132,37.5  /  132,38.7  /  131
,Red,F,73,73.6,104.7,132,36.3  /  132,37.3  /  131
Kingsnorth Golf Club and Driving Range (1008653) - Kingsnorth Golf Club and Driving Range,Yellow/Blue,M,67,64.3,85.5,114,32.6  /  118,31.7  /  110
,Yellow,M,34,32.6,43.6,118,32.6  /  118,/
,Blue,M,33,31.7,41.9,110,31.7  /  110,/
,Red/Blue,F,68,67.7,96.8,124,33.7  /  121,34.0  /  126
,Blue,F,34,34.0,48.8,126,34.0  /  126,/
,Red,F,34,33.7,48.0,121,33.7  /  121,/
Knole Park Golf Club (1009687) - Knole Park,Black,M,70,73.0,97.3,131,36.2  /  129,36.8  /  132
,Green,M,70,71.7,96.4,133,35.6  /  131,36.1  /  135
,White,M,70,70.6,94.2,127,35.2  /  128,35.4  /  126
,Yellow,M,70,69.1,91.9,123,34.8  /  119,34.3  /  126
,Blue - 2018,M,67,66.3,87.6,115,32.8  /  115,33.5  /  114
,Yellow - Women,F,73,74.7,105.2,129,37.5  /  131,37.2  /  127
,Red - 2018,F,71,72.6,102.3,126,36.0  /  130,36.6  /  122
,Blue - Women 2018,F,70,71.5,100.9,125,35.7  /  126,35.8  /  124
Lamberhurst Golf Club (1009809) - Lamberhurst,White,M,72,71.9,95.9,129,36.1  /  133,35.8  /  125
,Yellow,M,72,70.8,94.5,128,35.5  /  131,35.3  /  124
,Blue,M,68,64.8,84.8,108,32.8  /  113,32.0  /  102
,Red 2019,F,74,73.8,103.8,128,36.9  /  129,36.9  /  126
,Blue,F,70,69.1,97.6,121,35.0  /  126,34.1  /  115
Langley Park Golf Club (1009878) - Langley Park,White,M,69,72.4,97.1,133,37.3  /  139,35.1  /  127
,Yellow,M,69,71.4,95.6,131,37.0  /  137,34.4  /  124
,White 9 (12-2),M,35,36.5,48.7,131,36.5  /  131,/
,Yellow 9 (12-2),M,35,35.7,47.6,128,35.7  /  128,/
,Red 2019,F,74,75.2,108.5,141,39.1  /  145,36.1  /  137
,Red Mixed 9 (12-2),F,37,38.0,55.0,144,38.0  /  144,/
Leeds Castle Golf Club (1021674),White,M,68,67.2,88.6,115,33.6  /  115,33.6  /  115
,Yellow,M,68,66.4,87.4,113,33.2  /  113,33.2  /  113
,Red,M,68,63.2,82.4,103,31.6  /  103,31.6  /  103
,Red,F,68,67.2,94.2,114,33.6  /  114,33.6  /  114
Littlestone Championship (1010361) - Littlestone Championship,Blue,M,71,73.0,98.2,136,36.3  /  135,36.7  /  137
,White,M,71,72.1,96.9,133,35.7  /  133,36.4  /  133
,Green,M,71,71.5,96.1,133,35.8  /  135,35.7  /  130
,Yellow,M,71,70.3,95.0,133,35.1  /  132,35.2  /  133
,Red,F,73,74.2,106.2,136,37.3  /  131,36.9  /  140
Littlestone Warren (1013917) - Littlestone Warren,White,M,67,66.1,87.2,114,32.1  /  111,34.0  /  116
,Yellow,M,67,65.1,85.3,109,31.4  /  103,33.7  /  114
,Red,F,67,69.6,99.1,125,33.0  /  115,36.6  /  135
London Beach Health Club & Spa (1010405) - London Beach Health Club & Spa,White,M,68,68.4,90.9,121,34.8  /  125,33.6  /  117
,Yellow,M,68,66.6,88.3,117,33.6  /  117,33.0  /  116
,Red,F,71,69.6,98.5,123,34.6  /  124,35.0  /  121
London Golf Club (1017081) - The Heritage,Blue,M,72,75.2,100.9,138,37.4  /  144,37.8  /  132
,Blue-White,M,72,74.4,99.8,137,37.0  /  143,37.4  /  130
,White,M,72,73.7,98.9,136,36.6  /  142,37.1  /  129
,White-Yellow,M,72,72.8,97.4,133,36.3  /  136,36.5  /  129
,Yellow,M,72,71.8,95.2,126,35.8  /  130,36.0  /  122
,Red 2019,F,72,73.7,104.4,130,36.8  /  134,36.9  /  126
London Golf Club (1017081) - The International,Blue,M,72,74.5,100.3,139,37.9  /  136,36.6  /  142
,Blue-White,M,72,73.6,99.4,139,37.3  /  136,36.3  /  142
,White,M,72,72.5,97.4,134,36.8  /  136,35.7  /  132
,White-Yellow,M,72,71.2,95.8,132,35.9  /  132,35.3  /  132
,Yellow,M,72,69.6,93.2,127,35.3  /  129,34.3  /  125
,Red 2019,F,72,71.6,101.9,129,36.6  /  132,35.0  /  125
Lullingstone Park Golf Course (1010582) - Lullingstone Park Golf Club,White,M,72,72.8,97.2,132,37.0  /  137,35.8  /  126
,Yellow,M,71,70.8,95.1,131,35.9  /  133,34.9  /  128
,Red,F,74,73.3,104.5,133,37.1  /  137,36.2  /  128
Lydd Golf Club (1010609) - Lydd Golf Club,White,M,71,72.3,94.9,122,36.2  /  122,36.1  /  122
,Yellow,M,71,70.5,91.8,115,35.1  /  114,35.4  /  115
,Red,F,74,72.8,102.4,126,36.0  /  128,36.8  /  123
Manston Golf Centre (1010856) - Manston,Red,F,66,62.2,85.4,98,31.1  /  98,31.1  /  98
MARRIOTT TUDOR PARK GOLF & COUNTRY CLUB (1010970),White,M,70,70.1,94.7,133,34.9  /  130,35.2  /  135
,Yellow,M,70,68.3,92.4,130,33.9  /  126,34.4  /  133
,Red,M,67,66.1,88.5,121,32.6  /  115,33.5  /  126
,Yellow,F,70,74.6,104.5,127,36.9  /  126,37.7  /  128
,Red,F,71,71.2,101.0,127,35.2  /  123,36.0  /  130
Mid Kent Golf Club (1011325) - Mid Kent,White,M,70,70.3,93.7,126,34.5  /  125,35.8  /  127
,Yellow,M,70,69.4,92.2,123,34.0  /  122,35.4  /  124
,Red - 2018,F,72,73.0,104.1,132,36.1  /  134,36.9  /  130
Nizels Golf and Country Club (1011855) - Nizels Golf and Country Club,White 2015,M,72,71.2,96.6,137,36.1  /  139,35.1  /  135
,Yellow 2015,M,71,69.6,93.9,131,35.5  /  135,34.1  /  127
,Yellow 2015,F,72,76.1,109.7,143,38.9  /  148,37.2  /  137
,Red 2015,F,72,71.4,102.4,132,36.2  /  137,35.2  /  126
North Foreland Golf Club (1011903) - North Foreland,White,M,70,73.3,97.6,131,36.2  /  132,37.1  /  129
,Yellow,M,70,72.2,95.9,128,35.5  /  128,36.7  /  127
,Yellow,F,76,77.8,110.2,138,37.9  /  136,39.9  /  139
,Red,F,74,75.1,106.5,133,36.5  /  131,38.6  /  135
Park Wood Golf Club (1012662) - Park Wood,White,M,72,72.8,96.8,129,36.2  /  128,36.6  /  130
,Yellow,M,70,71.7,95.6,129,35.7  /  129,36.0  /  128
,Red,F,72,73.7,104.0,129,36.7  /  126,37.0  /  131
Pedham Place Golf Centre (1012754) - Pedham Place Golf Centre,White,M,72,71.6,94.9,126,35.1  /  123,36.5  /  128
,Yellow,M,71,69.5,91.7,120,34.1  /  117,35.4  /  122
,Red,F,72,71.7,99.9,120,35.7  /  115,36.0  /  124
Poult Wood Public Golf Course (1013112) - Poult Wood Public Golf Course,White,M,68,67.4,90.8,126,34.3  /  129,33.1  /  123
,Yellow,M,67,67.1,89.9,123,34.2  /  125,32.9  /  121
,Blue,M,67,64.7,86.0,115,32.9  /  116,31.8  /  113
,Red - 2019,F,68,70.3,101.1,131,35.8  /  133,34.5  /  128
Princes Golf Club (1013196) - Dunes & Himalayas,Blue,M,72,75.2,100.4,136,37.4  /  131,37.8  /  140
,White,M,72,72.8,96.9,130,36.3  /  127,36.5  /  132
,Yellow,M,72,70.3,93.2,123,35.2  /  119,35.1  /  127
,Red,F,72,72.6,103.1,129,35.9  /  127,36.7  /  131
Princes Golf Club (1013196) - Himalayas & Shore,Blue,M,72,75.2,99.8,133,37.8  /  140,37.4  /  125
,White,M,72,72.8,96.0,125,36.5  /  132,36.3  /  117
,Yellow,M,72,70.1,92.4,120,35.1  /  127,35.0  /  113
,Red,F,72,72.3,101.9,126,36.7  /  131,35.6  /  120
Princes Golf Club (1013196) - Shore & Dunes,Blue,M,72,74.8,98.6,128,37.4  /  125,37.4  /  131
,White,M,72,72.6,95.3,122,36.3  /  117,36.3  /  127
,Yellow,M,72,70.2,91.8,116,35.0  /  113,35.2  /  119
,Red,F,72,71.5,100.6,124,35.6  /  120,35.9  /  127
Redlibbets Golf Club (1013597) - Redlibbets,Black,M,72,72.8,96.9,130,36.9  /  131,35.9  /  128
,White,M,72,70.8,94.5,128,35.7  /  133,35.1  /  122
,Gold,M,70,68.2,91.0,123,34.5  /  123,33.7  /  123
,Gold,F,72,73.4,103.5,128,37.2  /  131,36.2  /  124
Rochester and Cobham Park Golf Club (1013836) - Rochester and Cobham Park Golf Club,Black,M,71,73.1,98.3,136,36.3  /  138,36.8  /  133
,White,M,71,72.7,97.0,131,36.0  /  131,36.7  /  130
,Yellow,M,71,71.0,94.7,128,35.2  /  126,35.8  /  129
,Blue,M,67,66.4,89.8,126,33.1  /  126,33.3  /  126
,Red,F,73,74.9,106.2,133,37.2  /  133,37.7  /  132
,Blue,F,72,72.1,101.7,126,36.0  /  127,36.1  /  124
Royal Blackheath Golf Club (1014155) - Royal Blackheath Golf Club,Purple,M,71,71.5,95.2,128,36.3  /  127,35.2  /  128
,Gold,M,71,69.9,92.9,124,35.8  /  124,34.1  /  124
,Blue,F,71,73.0,103.7,130,37.1  /  128,35.9  /  132
Royal Cinque Ports Golf Club (1014172) - Royal Cinque Ports,Black 2019,M,72,75.6,100.0,131,37.2  /  131,38.4  /  131
,White 2019,M,72,73.9,97.8,129,36.4  /  128,37.5  /  129
,Yellow 2019,M,72,72.0,95.2,125,35.2  /  124,36.8  /  126
,Blue Men 2019,M,68,67.2,88.0,112,32.7  /  108,34.5  /  116
,Red Women 2019,F,72,73.3,102.4,124,35.3  /  121,38.0  /  126
,Blue Women 2019,F,71,72.2,101.1,123,35.0  /  121,37.2  /  124
Sene Valley Golf Club (1015035) - Sene Valley,White,M,71,70.6,94.9,131,34.6  /  123,36.0  /  139
,Yellow,M,71,69.0,92.3,126,33.6  /  121,35.4  /  130
,Red,F,73,72.6,102.4,127,35.8  /  118,36.8  /  135
Sheerness Golf Club (1015100) - Sheerness Golf Club,White,M,71,71.5,95.3,128,35.9  /  129,35.6  /  127
,Yellow,M,71,70.4,94.1,128,35.5  /  128,34.9  /  127
,Red,F,72,72.6,102.4,126,36.7  /  126,35.9  /  126
Shooters Hill Golf Club Ltd (1015246) - SHOOTERS HILL GOLF CLUB (1015246),White,M,69,69.2,91.8,122,35.7  /  125,33.5  /  118
,Yellow,M,69,67.9,89.7,118,35.1  /  122,32.8  /  113
,White 9 hole 7th Tee Loop,M,35,34.9,46.5,125,34.9  /  125,/
,White 9 Hole 1st Tee Loop,M,34,34.4,45.3,117,34.4  /  117,/
,Yellow 9 Hole 7th Tee Loop,M,35,34.1,45.2,119,34.1  /  119,/
,Yellow 9 Hole 1st Tee Loop,M,34,33.9,44.5,114,33.9  /  114,/
,Red,F,69,69.7,97.1,116,36.0  /  122,33.7  /  110
,Red 9 hole 7th Tee Loop,F,35,35.6,50.0,122,35.6  /  122,/
,Red 9 Hole 1st Tee Loop,F,34,34.1,47.1,110,34.1  /  110,/
Shortlands Golf Club (1015267) - Shortlands,White,M,65,65.7,86.9,114,32.9  /  113,32.8  /  115
,Yellow,M,65,64.8,85.9,114,32.5  /  113,32.3  /  114
,Blue,M,62,59.6,78.9,104,29.8  /  103,29.8  /  104
,Red - 2018,F,70,69.4,98.2,122,34.8  /  120,34.6  /  124
,Yellow - Women,F,70,69.2,98.6,125,34.8  /  125,34.4  /  125
,Blue - Women,F,64,62.0,86.7,105,31.0  /  104,31.0  /  105
Sidcup Golf Club (1015320) - Sidcup,White,M,68,67.4,90.2,123,33.5  /  122,33.9  /  124
,Yellow,M,68,66.4,88.9,122,33.1  /  121,33.3  /  122
,Red,F,68,69.9,100.2,129,34.7  /  127,35.2  /  130
Sittingbourne and Milton Regis Golf Club (1015429) - Sittingbourne & Milton Regis,White,M,71,71.6,94.9,126,35.7  /  125,35.9  /  126
,Yellow,M,71,70.4,93.3,124,35.0  /  123,35.4  /  124
,Red 2019,F,71,73.2,103.3,128,36.6  /  127,36.6  /  128
Southern Valley Golf Club (1015660) - Southern Valley,White,M,69,69.4,91.7,120,34.6  /  123,34.8  /  117
,Yellow,M,69,67.3,88.8,116,33.3  /  118,34.0  /  113
,Red 2015,F,68,68.9,96.5,117,34.3  /  117,34.6  /  117
ST AUGUSTINES GOLF CLUB (1015878) - ST AUGUSTINES,White,M,69,66.0,87.2,114,33.2  /  114,32.8  /  114
,Yellow,M,69,65.5,86.3,112,32.9  /  112,32.6  /  112
,Red,M,65,64.3,84.0,106,32.4  /  104,31.9  /  108
,Yellow,F,69,70.7,100.0,124,35.5  /  127,35.2  /  121
,Red,F,70,68.7,97.5,122,34.4  /  126,34.3  /  118
Stonelees Golf Centre (1016353) - Stonelees,Competition,M,72,68.5,90.1,117,34.2  /  122,34.3  /  111
,White/Yellow/Red,M,71,68.3,89.6,115,34.5  /  117,33.8  /  112
,Competition,F,72,71.2,100.3,124,35.8  /  122,35.4  /  125
,Red/White,F,70,70.2,98.2,119,35.1  /  115,35.1  /  122
Sundridge Park Golf Club (1016561) - East,Black,M,71,73.4,98.5,135,37.0  /  140,36.4  /  130
,White,M,71,72.8,97.7,134,36.7  /  135,36.1  /  133
,Yellow,M,71,71.2,95.4,131,36.0  /  135,35.2  /  126
,Red - 2018,F,72,74.4,105.9,134,37.6  /  136,36.8  /  131
Sundridge Park Golf Club (1016561) - West,Black,M,69,70.0,94.8,134,34.7  /  135,35.3  /  132
,White,M,69,69.4,93.6,130,34.4  /  129,35.0  /  131
,Yellow,M,69,68.6,92.5,129,33.8  /  128,34.8  /  129
,Red - Men,M,67,66.7,89.4,122,32.4  /  118,34.3  /  126
,Red - 2018,F,72,72.3,102.5,128,35.0  /  127,37.3  /  129
Tenterden Golf Club (1016947) - Tenterden Golf Club,Tiger,M,70,70.3,94.2,129,34.2  /  122,36.1  /  136
,White,M,70,70.0,93.9,129,33.9  /  122,36.1  /  136
,Yellow,M,70,68.7,92.3,127,33.4  /  122,35.3  /  132
,Blue,M,67,66.7,89.4,123,32.5  /  121,34.2  /  124
,Red,F,71,72.4,101.9,125,35.1  /  120,37.3  /  130
The Darenth (1015251) - Darenth Valley Golf Course,White,M,71,70.6,92.0,115,35.7  /  114,34.9  /  116
,Yellow,M,69,69.9,91.2,115,35.4  /  113,34.5  /  116
,Red,F,73,73.0,102.4,125,37.1  /  131,35.9  /  119
The Ridge Golf Club (1017132) - The Ridge,White,M,71,70.9,94.2,126,35.0  /  116,35.9  /  135
,Yellow,M,70,69.5,92.2,122,34.2  /  112,35.3  /  132
,Red,F,70,71.5,100.1,121,35.3  /  116,36.2  /  126
The Royal St Georges Golf Club (1017145) - The Royal St Georges Golf Club,Championship,M,72,75.2,100.7,138,37.7  /  135,37.5  /  140
,Medal,M,70,72.5,97.2,133,35.9  /  129,36.6  /  137
,Weekday,M,70,71.0,95.0,129,35.1  /  127,35.9  /  131
,Pinto,M,70,68.3,89.6,115,33.7  /  109,34.6  /  121
,Medal,F,71,78.8,113.2,146,39.1  /  142,39.7  /  150
,Weekday,F,70,77.2,110.2,140,38.3  /  137,38.9  /  143
,Pinto,F,74,74.6,106.3,134,36.3  /  126,38.3  /  142
Upchurch River Valley Golf Course Ltd (1017788) - North,White,M,69,71.0,94.8,128,35.9  /  129,35.1  /  127
,Yellow,M,67,69.8,93.6,128,35.2  /  131,34.6  /  125
,Red,F,70,73.3,103.1,127,37.7  /  126,35.6  /  127
Upchurch River Valley Golf Course Ltd (1017788) - South,White,M,70,70.0,92.6,122,35.0  /  122,35.0  /  122
,Yellow,M,70,69.0,91.0,118,34.5  /  118,34.5  /  118
,Red,F,72,71.2,101.2,127,35.6  /  127,35.6  /  127
Walmer and Kingsdown Golf Club (1017973) - Walmer & Kingsdown,White 2019,M,72,72.6,98.0,137,36.9  /  138,35.7  /  136
,Yellow 2019,M,72,71.6,96.6,135,36.5  /  137,35.1  /  132
,Red 2019,F,74,75.3,107.9,138,38.5  /  142,36.8  /  134
Weald of Kent Golf Club (1018231) - Weald of Kent,White,M,70,69.9,92.6,122,36.2  /  126,33.7  /  118
,Yellow,M,70,68.6,90.5,118,35.5  /  121,33.1  /  115
,Red,F,70,71.1,100.0,123,36.7  /  130,34.4  /  115
West Kent Golf Club (1018541) - West Kent,White,M,71,72.1,96.5,132,36.4  /  139,35.7  /  124
,Yellow,M,71,70.6,95.0,132,35.6  /  137,35.0  /  126
,Blue,M,67,65.2,87.0,118,33.1  /  122,32.1  /  113
,Red,F,74,75.8,108.0,137,38.3  /  133,37.5  /  140
,Blue,F,69,70.1,100.3,129,35.6  /  131,34.5  /  126
West Malling Golf Club (1018573) - Hurricane,White,M,67,67.5,91.1,127,32.6  /  128,34.9  /  126
,Yellow,M,67,66.0,88.2,120,32.1  /  121,33.9  /  118
,Red,M,67,64.5,86.7,120,31.4  /  118,33.1  /  121
,Red - Women,F,68,69.5,99.2,126,33.5  /  124,36.0  /  128
West Malling Golf Club (1018573) - Spitfire,White,M,69,69.3,92.7,126,34.2  /  118,35.1  /  133
,Yellow,M,68,67.4,90.4,124,33.1  /  118,34.3  /  129
,Red,M,66,65.6,86.4,112,32.6  /  115,33.0  /  109
,Red Women,F,70,70.8,100.6,127,35.6  /  124,35.2  /  129
Westerham Golf Club (1018663) - Westerham Golf Club,White,M,72,72.0,96.2,131,35.5  /  135,36.5  /  126
,Yellow,M,72,70.3,93.6,126,34.5  /  127,35.8  /  124
,Red,F,72,72.1,101.9,127,35.5  /  127,36.6  /  126
Westgate and Birchington Golf Club (1018692) - Westgate and Birchington Golf Club,White,M,64,64.7,85.6,112,32.8  /  119,31.9  /  105
,Yellow,M,64,63.3,84.0,112,32.0  /  116,31.3  /  107
,Blue,M,64,62.8,83.2,110,31.8  /  114,31.0  /  105
,Red,F,67,68.2,95.1,114,34.8  /  116,33.4  /  112
,Blue,F,67,66.6,92.6,111,34.1  /  113,32.5  /  108
Whitstable and Seasalter Golf Course (1019013) - Whitstable & Seasalter,White,M,66,65.8,86.3,111,32.9  /  110,32.9  /  111
,Yellow,M,66,65.5,85.5,108,32.7  /  107,32.8  /  109
,Winter,M,66,64.0,83.8,107,32.0  /  107,32.0  /  107
,Red,M,66,63.9,83.7,107,32.2  /  108,31.7  /  105
,Winter,F,68,69.6,98.6,123,34.8  /  123,34.8  /  123
,Red,F,68,69.4,98.1,122,34.9  /  122,34.5  /  121
Wildernesse Golf Club (1019107) - Wildernesse,White,M,72,73.4,100.5,146,37.3  /  150,36.1  /  142
,Yellow 2017 (updated),M,72,71.4,97.7,142,36.0  /  142,35.4  /  141
,Red,F,73,75.1,108.8,143,38.3  /  148,36.8  /  137
Wrotham Heath Golf Club (1019772) - Wrotham Heath,White,M,70,69.9,94.6,133,36.1  /  139,33.8  /  127
,Yellow,M,70,68.4,92.0,127,35.3  /  130,33.1  /  124
,White Temp,M,68,68.1,91.9,128,34.3  /  128,33.8  /  128
,Blue,M,66,65.8,87.0,115,33.9  /  121,31.9  /  108
,Red,F,71,71.9,103.2,133,37.5  /  135,34.4  /  131
,Blue,F,69,70.9,101.4,129,36.9  /  131,34.0  /  127
