,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,Yellow,M,70,70.7,93.4,122,35.0  /  119,35.7  /  125
,Red,M,71,67.9,90.3,121,33.7  /  115,34.2  /  126
,Yellow,F,72,76.8,108.2,133,38.2  /  128,38.6  /  138
,Red,F,71,73.7,104.2,129,36.6  /  126,37.1  /  132
Ferndown Golf Club (1006274) - Presidents,Yellow,M,70,67.9,90.4,121,32.9  /  114,35.0  /  128
,Yellow,F,70,73.0,105.1,136,35.3  /  130,37.7  /  142
Ferndown Golf Club (1006274) - The Alliss,Green,M,70,70.0,93.8,128,35.0  /  128,35.0  /  128
,Gold,M,70,65.8,87.0,114,32.9  /  114,32.9  /  114
,Green,F,70,75.4,109.0,142,37.7  /  142,37.7  /  142
,Gold,F,70,70.6,101.2,130,35.3  /  130,35.3  /  130
Folke Golf Centre (1006469) - Folke Golf Centre,Red,F,70,71.4,99.0,117,35.7  /  117,35.7  /  117
Isle of Purbeck Golf Club (1009205) - Dene,White - Men,M,60,61.2,78.0,90,30.6  /  90,30.6  /  90
,White,F,66,63.2,88.2,106,31.6  /  106,31.6  /  106
,Red,F,66,62.0,85.8,101,31.0  /  101,31.0  /  101
Isle of Purbeck Golf Club (1009205) - Purbeck,White,M,70,71.1,94.8,128,36.0  /  131,35.1  /  124
,Yellow,M,70,69.7,92.9,125,35.4  /  128,34.3  /  122
,Red,M,70,67.5,89.5,119,34.0  /  121,33.5  /  116
,Yellow,F,70,76.2,109.5,142,38.9  /  142,37.3  /  141
,Red,F,72,73.3,105.3,136,37.0  /  138,36.3  /  133
Knighton Heath Golf Club (1009660) - Knighton Heath,White,M,70,70.3,93.2,124,36.0  /  123,34.3  /  124
,Yellow,M,70,69.1,91.7,122,35.3  /  125,33.8  /  118
,White Composite 9,M,34,34.9,46.0,119,34.9  /  119,/
,Yellow Composite 9,M,34,34.1,45.5,123,34.1  /  123,/
,Red,F,71,72.5,103.6,132,36.9  /  130,35.6  /  134
,Red Composite 9,F,34,35.7,50.5,126,35.7  /  126,/
Lyme Regis Golf Club (1010621) - Lyme Regis,White,M,71,70.9,93.4,121,35.3  /  115,35.6  /  127
,Yellow,M,71,70.0,92.1,119,34.9  /  115,35.1  /  123
,Red - 2018,F,73,73.4,103.0,126,36.8  /  124,36.6  /  127
Moors Valley Golf Course (1011523) - Moors Valley Golf Course,White,M,72,71.2,94.8,127,35.8  /  126,35.4  /  128
,Yellow,M,71,69.0,91.2,120,34.8  /  117,34.2  /  122
,Red 2017,F,70,71.0,101.0,127,35.9  /  126,35.1  /  128
,Blue,F,70,69.4,98.5,123,35.0  /  126,34.4  /  120
Parkstone Golf Club (1012689) - Parkstone,White,M,72,71.5,97.3,139,35.8  /  143,35.7  /  135
,Yellow,M,72,69.9,93.8,129,35.1  /  135,34.8  /  123
,Red,M,72,68.1,91.5,126,34.2  /  126,33.9  /  126
,Yellow,F,73,75.8,109.9,145,38.1  /  148,37.7  /  142
,Red,F,72,73.4,107.0,143,36.8  /  148,36.6  /  137
Parley Golf Centre (1012691) - Parley Golf Centre,White,M,68,64.5,84.1,106,32.8  /  109,31.7  /  102
,Yellow,M,68,63.2,82.4,104,32.1  /  109,31.1  /  98
,Red 2017,F,68,65.2,91.8,113,33.6  /  115,31.6  /  110
Playgolf Bournemouth (1004049) - Christchurch,Blue,M,72,70.8,95.0,131,36.2  /  139,34.6  /  122
,White,M,72,69.0,92.2,125,35.3  /  130,33.7  /  119
,Red 2017,F,72,70.6,99.5,123,36.0  /  129,34.6  /  116
Queens Park Bournemouth Golf Club (1013316) - Queens Park Bournemouth Golf Club,Red,F,72,71.7,102.5,131,35.2  /  128,36.5  /  133
Remedy Oak Golf Club (1013652) - Remedy Oak,Purple,M,73,75.2,101.3,141,37.3  /  141,37.9  /  140
,White,M,72,72.4,97.6,136,36.3  /  137,36.1  /  135
,Yellow 2019,M,71,70.3,94.4,130,35.1  /  130,35.2  /  129
,Red 2019,F,72,72.4,103.4,132,36.4  /  130,36.0  /  133
Rushmore Golf Club (1014487) - Rushmore,White,M,71,70.6,94.8,130,35.9  /  132,34.7  /  128
,Yellow,M,71,68.3,91.4,125,34.7  /  128,33.6  /  121
,Winter Yellow,M,71,66.3,88.0,117,33.4  /  118,32.9  /  115
,Yellow,F,72,74.5,105.3,131,37.9  /  135,36.6  /  126
,Red 2019,F,72,71.8,101.4,126,36.1  /  129,35.7  /  122
,Winter Red,F,70,70.5,99.6,124,35.4  /  126,35.1  /  121
Sherborne Golf Club (1015116) - Sherborne,White,M,72,71.5,96.4,134,35.7  /  131,35.8  /  137
,Yellow,M,72,70.4,94.2,128,34.9  /  124,35.5  /  132
,Red,M,70,68.5,91.4,123,34.1  /  116,34.4  /  130
,Blue,M,69,66.9,88.6,117,33.4  /  113,33.5  /  121
,Yellow,F,74,76.5,109.7,141,38.1  /  134,38.4  /  148
,Red,F,74,74.5,106.6,136,37.0  /  129,37.5  /  143
,Blue,F,73,72.0,102.6,130,35.9  /  127,36.1  /  132
Somerley Park Golf Club (1015504) - Somerley Park,White,M,69,65.3,86.7,115,32.8  /  117,32.5  /  113
,Yellow,M,69,64.7,85.5,112,32.6  /  114,32.1  /  110
,Yellow Winter Composite,M,65,61.2,81.0,107,30.8  /  110,30.4  /  103
,RED,F,69,69.9,99.3,125,35.2  /  128,34.7  /  121
,Orange Winter Composite,F,65,64.3,91.2,114,32.2  /  113,32.1  /  115
Sturminster Marshall Golf Course (1016485) - Sturminster Marshall,White,M,64,60.0,79.3,104,29.8  /  104,30.2  /  103
,Red,F,64,60.2,83.9,101,30.2  /  101,30.0  /  100
The Club at Meyrick Park (1002011) - Bournemouth and Meyrick Park,White,M,68,68.1,90.3,120,34.1  /  116,34.0  /  123
,Yellow,M,67,66.5,88.3,118,33.2  /  114,33.3  /  121
,Red,M,67,65.0,85.8,112,32.7  /  112,32.3  /  112
,White,F,72,73.9,104.1,128,36.9  /  131,37.0  /  125
,Yellow,F,70,71.9,101.3,125,35.9  /  126,36.0  /  124
,Red,F,69,69.6,98.1,121,35.1  /  119,34.5  /  123
Wareham Golf Club (1018064) - Wareham,White,M,69,69.1,93.8,133,35.1  /  135,34.0  /  131
,Yellow,M,69,67.3,91.2,129,34.4  /  128,32.9  /  129
,Red 2017,F,70,72.0,101.5,125,36.2  /  124,35.8  /  126
Weymouth Golf Club Ltd (1018807) - Weymouth,White,M,70,70.0,94.7,133,35.1  /  141,34.9  /  125
,Yellow,M,70,68.3,92.6,131,34.4  /  138,33.9  /  124
,Red 2017,F,71,71.9,102.3,129,36.6  /  132,35.3  /  126
Yeovil Golf Club (1019857) - Newton,White,M,64,65.2,86.4,114,32.6  /  114,32.6  /  114
,Men White/Yellow,M,64,64.5,85.2,112,32.6  /  114,31.9  /  109
,Yellow,M,64,63.8,84.0,109,31.9  /  109,31.9  /  109
,Women Yellow,F,68,68.2,96.4,120,34.1  /  120,34.1  /  120
,Women Red/Yellow,F,68,67.7,95.0,116,33.6  /  112,34.1  /  120
,Women Red,F,68,67.2,93.6,112,33.6  /  112,33.6  /  112
Yeovil Golf Club (1019857) - Old Course,White,M,71,70.8,94.6,128,36.2  /  133,34.6  /  123
,Yellow,M,71,69.4,92.4,124,35.6  /  133,33.8  /  114
,White Alternate,M,69,69.1,92.5,126,36.2  /  133,32.9  /  118
,Yellow Alternate,M,69,67.9,90.3,121,35.6  /  133,32.3  /  108
,Women Red,F,72,73.2,103.4,128,37.4  /  131,35.8  /  125
,Women Red Alternate,F,70,71.5,100.7,124,37.4  /  131,34.1  /  116
