,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,Old Course White,M,68,69.3,92.0,122,35.5  /  126,33.8  /  118
,Yellow,M,67,68.4,90.9,121,34.3  /  125,34.1  /  117
,Winter Black,M,68,67.9,89.9,119,34.0  /  122,33.9  /  115
,Red,M,67,67.3,89.9,122,33.8  /  124,33.5  /  119
,White,F,75,75.1,106.8,135,37.5  /  139,37.6  /  130
,Winter Black,F,71,73.3,104.1,131,36.6  /  133,36.7  /  128
,Old Course Red,F,72,72.8,103.6,131,37.5  /  135,35.3  /  126
,Red,F,72,72.7,103.7,132,36.6  /  133,36.1  /  130
Chigwell Golf Club (1003865) - Chigwell,White,M,71,71.3,96.8,138,35.7  /  136,35.6  /  139
,Yellow,M,71,69.3,94.0,133,34.7  /  128,34.6  /  138
,Red - 2018,F,72,73.0,104.7,135,37.3  /  135,35.7  /  134
Chingford Golf Course (1014206) - ROYAL EPPING FOREST GOLF CLUB (1014206),White,M,71,70.1,91.9,118,34.1  /  112,36.0  /  123
,Yellow,M,71,68.1,89.7,117,33.2  /  112,34.9  /  121
,Red,F,72,71.4,99.8,121,34.5  /  112,36.9  /  129
Clacton on Sea Golf Club Ltd (1004110) - Clacton on Sea Golf Club,White,M,71,71.4,95.8,131,36.5  /  132,34.9  /  130
,Yellow,M,71,69.4,92.2,123,35.6  /  126,33.8  /  119
,Red,F,72,72.1,102.6,129,36.5  /  126,35.6  /  132
Colchester Golf Club (1004286) - Colchester,White,M,70,70.9,94.4,127,35.8  /  132,35.1  /  121
,Yellow,M,69,69.9,92.8,123,35.2  /  128,34.7  /  118
,Red,M,68,68.1,89.9,117,34.2  /  119,33.9  /  115
,Blue,M,68,66.2,87.4,114,33.1  /  117,33.1  /  111
,Yellow,F,74,75.7,107.1,134,38.1  /  137,37.6  /  130
,Red,F,73,73.8,103.6,127,37.0  /  127,36.8  /  126
,Blue,F,70,71.7,100.6,123,35.7  /  125,36.0  /  120
Colne Valley Golf Club (1004342) - Colne Valley,White,M,70,71.5,95.8,131,35.2  /  126,36.3  /  136
,Yellow,M,70,69.6,93.4,128,34.3  /  124,35.3  /  132
,Red,F,71,71.2,101.2,127,35.5  /  128,35.7  /  126
Crondon Park (1004737) - Crondon Park,Black 2017,M,72,73.4,98.0,133,37.0  /  136,36.4  /  129
,White 2017,M,72,72.6,96.0,126,36.8  /  131,35.8  /  121
,Yellow 2017,M,72,70.5,93.5,124,35.8  /  126,34.7  /  122
,Red 2017,M,71,68.6,92.2,127,34.5  /  125,34.1  /  129
,Red - Women 2017,F,74,74.4,105.8,133,37.4  /  133,37.0  /  133
Crowlands Heath Golf Club (1004792) - Crowlands Heath,White,M,66,66.4,89.2,123,33.2  /  123,33.2  /  123
,White/Yellow,M,66,65.6,87.1,117,33.2  /  123,32.4  /  110
,Yellow,M,66,64.8,85.2,110,32.4  /  110,32.4  /  110
,Red,F,66,65.4,89.4,102,32.7  /  102,32.7  /  102
Five Lakes Golf Club (1006363) - Lakes,White,M,72,73.3,97.7,131,36.6  /  133,36.7  /  129
,Green,M,72,72.9,97.0,130,36.4  /  131,36.5  /  128
,Yellow,M,72,71.3,94.6,126,35.5  /  128,35.8  /  123
,Red 2017,F,72,74.3,104.8,129,37.1  /  132,37.2  /  126
Five Lakes Golf Club (1006363) - Links,White,M,71,69.9,92.9,124,35.9  /  127,34.0  /  121
,Yellow,M,71,68.8,91.3,121,35.3  /  125,33.5  /  117
,Red 2017,F,70,69.8,99.2,125,35.7  /  126,34.1  /  123
Forrester Park (1006584) - Forrester Park,White,M,71,69.9,94.4,132,35.1  /  131,34.8  /  132
,Yellow,M,71,68.9,93.2,131,34.4  /  131,34.5  /  130
,Red - Men,M,70,68.0,91.6,127,34.1  /  129,33.9  /  125
,Yellow - Women,F,71,74.6,106.5,135,37.2  /  132,37.4  /  138
,Red 2017,F,72,73.4,104.0,130,36.7  /  128,36.7  /  131
Frinton Golf Club (1006652) - Havers,Blue,M,71,70.4,95.3,134,34.1  /  127,36.3  /  141
,White,M,71,70.2,94.1,129,34.0  /  121,36.2  /  137
,Yellow,M,71,68.9,92.0,125,33.3  /  113,35.6  /  136
,Red 2017,F,73,72.1,102.7,130,35.0  /  123,37.1  /  137
Garon Park Golf Complex (1006804) - South & East,White,M,70,70.0,93.0,124,34.9  /  124,35.1  /  124
,Yellow,M,70,68.7,90.6,118,34.3  /  118,34.4  /  117
,Blue,M,70,68.6,90.6,118,34.2  /  119,34.4  /  117
,Red,M,70,66.0,86.4,110,32.9  /  105,33.1  /  114
,Blue Composite 9,M,36,35.6,47.2,125,35.6  /  125,/
,Red,F,71,71.1,100.4,125,35.5  /  123,35.6  /  126
,Red Composite 9,F,37,37.5,53.0,131,37.5  /  131,/
Garon Park Golf Complex (1006804) - West & East,White,M,70,69.9,92.8,124,34.8  /  123,35.1  /  124
,Yellow,M,70,68.3,90.3,118,33.9  /  119,34.4  /  117
,Blue,M,70,67.7,89.6,118,33.3  /  118,34.4  /  117
,Red,M,71,66.1,87.0,113,33.0  /  111,33.1  /  114
,Red,F,71,70.9,100.8,127,35.3  /  128,35.6  /  126
Garon Park Golf Complex (1006804) - West & South,White,M,70,69.7,92.6,124,34.8  /  123,34.9  /  124
,Blue Composite,M,71,68.9,91.5,122,33.3  /  118,35.6  /  125
,Yellow,M,70,68.2,90.3,119,33.9  /  119,34.3  /  118
,Blue,M,70,67.5,89.6,119,33.3  /  118,34.2  /  119
,Red,M,69,65.9,86.0,108,33.0  /  111,32.9  /  105
,Red Composite,F,72,72.7,103.4,130,35.2  /  129,37.5  /  131
,Red,F,70,70.8,100.4,126,35.3  /  128,35.5  /  123
Golf World Stansted (1005888) - Golfworld Stansted,White,M,70,68.6,91.2,122,33.9  /  117,34.7  /  126
,Yellow,M,70,68.0,90.6,122,33.5  /  121,34.5  /  123
,Red,M,72,66.4,88.3,118,32.9  /  121,33.5  /  115
,Red,F,72,72.6,100.7,120,36.1  /  119,36.5  /  120
Gosfield Lake Golf Club (1007038) - Lakes,White,M,72,71.8,95.6,128,35.4  /  130,36.4  /  126
,Yellow,M,70,69.6,91.9,120,34.2  /  118,35.4  /  122
,Blue,M,68,68.0,89.0,113,33.2  /  109,34.8  /  117
,Red - 2019,F,72,73.3,103.7,129,35.7  /  124,37.6  /  134
Gosfield Lake Golf Club (1007038) - Meadows,Blue - Black,M,66,63.8,84.1,110,32.0  /  108,31.8  /  111
,Blue - Black Women,F,66,69.0,95.6,113,34.5  /  114,34.5  /  111
Hainault Forest Golf Club (1007415) - London,White,M,72,71.3,94.4,125,36.4  /  122,34.9  /  127
,Yellow,M,72,70.3,93.0,123,35.8  /  121,34.5  /  124
,Red,F,72,73.1,103.1,127,37.1  /  126,36.0  /  128
Hainault Forest Golf Club (1007415) - Old,White,M,70,68.7,90.2,116,34.1  /  118,34.6  /  113
,Yellow,M,70,68.2,89.5,115,33.9  /  117,34.3  /  112
,Red,F,69,69.6,96.6,115,34.7  /  116,34.9  /  113
Hartswood Golf Club (1007784) - Hartswood,White,M,70,70.0,94.0,129,34.9  /  128,35.1  /  130
,Yellow,M,69,68.2,90.5,120,34.0  /  117,34.2  /  123
,Red 2017,F,70,71.6,102.3,130,35.9  /  134,35.7  /  126
Harwich and Dovercourt Golf Club (1007797) - Harwich and Dovercourt Golf Club,White,M,70,69.0,92.0,124,34.5  /  124,34.5  /  124
,Yellow,M,70,67.6,90.0,121,33.8  /  121,33.8  /  121
,Red,F,70,71.2,99.8,121,35.6  /  121,35.6  /  121
Ilford Golf Club (1009074) - Ilford,White,M,68,65.7,87.2,116,33.3  /  117,32.4  /  114
,Red,F,69,67.1,94.7,117,33.6  /  118,33.5  /  116
Impluse Leisure Belhus Park Golf & Country Club (1001351) - Impluse Leisure Belhus Park Golf & Country Club,White,M,69,67.0,89.5,121,33.6  /  115,33.4  /  127
,Yellow,M,68,65.9,88.2,120,32.9  /  118,33.0  /  122
,Red,M,69,65.3,86.5,114,32.4  /  117,32.9  /  111
,red,F,69,70.0,98.8,122,35.1  /  123,34.9  /  121
Ingrebourne Links Golf and Country Club (1021473) - East,White,M,35,36.4,47.3,117,36.4  /  117,/
,Yellow,M,35,34.8,45.2,112,34.8  /  112,/
,Red,F,36,36.4,50.5,120,36.4  /  120,/
Ingrebourne Links Golf and Country Club (1021473) - North,White,M,37,37.8,49.4,125,37.8  /  125,/
,Yellow,M,37,37.0,48.2,121,37.0  /  121,/
,Red,F,37,39.2,55.2,136,39.2  /  136,/
Ingrebourne Links Golf and Country Club (1021473) - North/East,White,M,72,74.2,96.7,121,37.8  /  125,36.4  /  117
,Yellow,M,72,71.8,93.4,117,37.0  /  121,34.8  /  112
,Red,F,73,75.6,105.7,128,39.2  /  136,36.4  /  120
Langdon Hills Golf and Country Club (1009850) - Bulphan/Horndon,Red,F,74,71.7,99.7,119,37.2  /  125,34.5  /  113
Langdon Hills Golf and Country Club (1009850) - Horndon/Langdon,Red,F,72,69.7,96.1,112,34.5  /  113,35.2  /  111
Langdon Hills Golf and Country Club (1009850) - Langdon/Bulphan,White,M,72,71.7,95.4,128,34.9  /  122,36.8  /  133
,Yellow,M,72,70.1,93.0,123,34.2  /  119,35.9  /  127
,Red 2015,F,74,74.0,104.1,128,36.1  /  119,37.9  /  137
Maldon Golf Club (1010728) - Maldon,White,M,71,70.1,93.2,125,34.6  /  121,35.5  /  128
,Yellow,M,71,69.8,92.7,123,34.4  /  119,35.4  /  127
,Red,F,73,74.2,105.8,134,37.0  /  134,37.2  /  134
Mardyke Valley Golf Club (1010887) - Mardyke Valley,White.,M,70,69.8,91.5,117,34.6  /  115,35.2  /  118
,Yellow.,M,70,67.0,88.2,114,33.0  /  113,34.0  /  115
,Red.,F,71,69.6,97.8,120,34.9  /  121,34.7  /  118
Maylands Golf Club (1011095) - Maylands,White,M,71,70.0,92.5,121,34.3  /  115,35.7  /  127
,Yellow,M,71,68.2,90.9,122,33.5  /  118,34.7  /  126
,Blue Winter,M,71,67.1,89.1,118,32.9  /  119,34.2  /  117
,Red,F,72,71.3,100.4,124,35.2  /  117,36.1  /  130
Millers Barn Golf Park (1011394) - Millers Barn,White,M,62,63.5,83.1,106,31.4  /  104,32.1  /  107
,Red,F,68,66.4,93.6,115,33.2  /  115,33.2  /  115
Nazeing Golf Club (1011683) - Nazeing,White,M,72,71.5,93.9,121,36.2  /  119,35.3  /  122
,Yellow,M,72,69.9,91.6,117,35.2  /  117,34.7  /  116
,Red,M,68,67.6,88.2,111,34.5  /  115,33.1  /  107
,Blue,M,70,67.5,88.6,114,34.4  /  115,33.1  /  112
,Red,F,72,72.8,102.0,124,37.3  /  127,35.5  /  120
Notleys Golf Club (1010507) - Notley,White,M,71,69.5,91.8,120,34.9  /  124,34.6  /  116
,Yellow,M,70,66.9,88.5,117,33.6  /  121,33.3  /  112
,Blue,M,68,63.5,82.9,105,31.5  /  102,32.0  /  107
,Red,F,71,70.1,98.4,120,35.2  /  117,34.9  /  123
,Blue,F,70,68.0,95.3,116,33.4  /  111,34.6  /  120
Orsett Golf Club (1012457) - Orsett,White,M,72,73.3,98.3,135,37.0  /  141,36.3  /  128
,Blue,M,72,72.3,96.8,132,36.4  /  137,35.9  /  127
,Green,M,72,71.6,95.2,127,36.0  /  131,35.6  /  123
,Yellow,M,72,70.4,93.9,127,35.5  /  126,34.9  /  127
,Red,M,74,68.8,91.5,122,34.4  /  126,34.4  /  118
,Red,F,74,74.5,104.2,126,37.4  /  126,37.1  /  126
Playgolf Colchester (1010123) - Playgolf Colchester,White,M,70,68.2,92.1,129,34.8  /  133,33.4  /  124
,Yellow,M,70,67.1,90.2,125,34.2  /  128,32.9  /  121
,Red,M,70,65.2,86.9,117,33.2  /  118,32.0  /  115
,Yellow,F,70,73.2,103.3,128,37.3  /  130,35.9  /  126
,Red,F,70,71.3,100.4,124,36.2  /  126,35.1  /  121
Risebridge Golf Centre (1013787),White,M,73,71.0,95.0,129,35.6  /  128,35.4  /  130
,Yellow,M,69,68.9,91.9,124,34.7  /  129,34.2  /  118
,Red,F,70,71.6,100.6,123,35.9  /  121,35.7  /  125
Rivenhall Oaks Golf Centre (1013804) - The Oaks,White/Blue,M,69,70.8,94.4,127,35.6  /  129,35.2  /  125
,Yellow/Blue,M,68,69.8,93.2,126,34.6  /  127,35.2  /  125
,Red/Blue,F,72,74.7,107.0,137,36.4  /  130,38.3  /  144
Rochford Hundred Golf Club (1013843) - Rochford Hundred,White - 2019,M,72,71.4,96.4,135,36.3  /  139,35.1  /  130
,Yellow,M,72,70.1,94.2,130,35.4  /  131,34.7  /  128
,Green-Seniors,M,72,68.1,91.3,125,34.3  /  128,33.8  /  122
,Red 2015,F,73,73.4,105.2,135,37.4  /  134,36.0  /  136
Romford Golf Club (1013891) - Romford,White,M,72,70.9,95.6,133,34.8  /  132,36.1  /  133
,Yellow,M,70,70.0,94.0,129,34.3  /  127,35.7  /  131
,Red,M,71,68.0,91.5,127,33.8  /  126,34.2  /  127
,Red,F,73,74.1,105.1,132,36.8  /  127,37.3  /  136
Saffron Walden Golf Club (1014619) - Saffron Walden,White,M,72,73.0,98.7,139,37.1  /  142,35.9  /  135
,Yellow,M,72,71.7,96.8,135,36.4  /  140,35.3  /  130
,Alternate Yellow,M,72,69.8,94.9,135,35.1  /  142,34.7  /  128
,Red - Men,M,69,68.4,91.9,127,34.5  /  129,33.9  /  124
,Blue/Red - Men,M,64,63.8,84.3,111,29.8  /  98,34.0  /  123
,Red - Women,F,72,74.8,106.7,136,37.8  /  135,37.0  /  136
,Blue/Red,F,67,67.4,95.6,120,30.5  /  103,36.9  /  137
South Essex Golf Club (1015558) - Hawk & Vixen,White,M,71,70.8,93.7,123,36.2  /  131,34.6  /  115
,Yellow,M,71,69.5,92.5,124,35.5  /  130,34.0  /  117
,Red,M,69,66.8,88.3,116,34.1  /  119,32.7  /  112
,Red,F,71,72.1,101.5,125,36.7  /  130,35.4  /  120
South Essex Golf Club (1015558) - Heron & Hawk,White,M,72,73.4,97.8,131,37.2  /  131,36.2  /  131
,Yellow,M,72,70.9,95.1,130,35.4  /  130,35.5  /  130
,Red,M,68,68.1,89.8,117,34.0  /  114,34.1  /  119
,Red,F,73,73.0,103.1,128,36.3  /  126,36.7  /  130
South Essex Golf Club (1015558) - Vixen & Heron,White,M,71,71.8,94.7,123,34.6  /  115,37.2  /  131
,Yellow,M,71,69.4,92.4,124,34.0  /  117,35.4  /  130
,Red,M,69,66.7,87.7,113,32.7  /  112,34.0  /  114
,Red,F,72,71.7,100.6,123,35.4  /  120,36.3  /  126
Stapleford Abbotts Golf Club (1016127) - Abbotts,White,M,72,71.9,96.6,133,36.0  /  138,35.9  /  128
,Yellow,M,71,70.2,94.6,131,35.2  /  133,35.0  /  129
,Red - 2018,F,72,73.1,104.6,134,36.6  /  134,36.5  /  133
Stapleford Abbotts Golf Club (1016127) - Priors,White,M,68,66.9,87.6,112,33.8  /  111,33.1  /  112
,Yellow,M,68,65.5,86.4,113,33.1  /  112,32.4  /  113
,Red - 2018,F,70,69.3,97.7,120,34.8  /  120,34.5  /  120
Stock Brook Country Club (1016209) - Brook/Manor,White,M,71,70.0,91.8,118,35.6  /  121,34.4  /  114
,Yellow,M,71,68.4,89.3,113,35.0  /  115,33.4  /  110
,Red - Men,M,67,65.6,86.2,111,33.2  /  113,32.4  /  109
,Blue,M,66,64.9,85.7,112,33.2  /  113,31.7  /  111
,Red 2017,F,71,70.6,98.7,120,35.7  /  119,34.9  /  120
,Blue - Women,F,71,70.2,97.5,116,35.8  /  118,34.4  /  114
Stock Brook Country Club (1016209) - Manor/Manor,White,M,70,68.8,90.0,114,34.4  /  114,34.4  /  114
,Yellow,M,70,66.8,87.2,110,33.4  /  110,33.4  /  110
,Red,M,68,64.8,85.0,109,32.4  /  109,32.4  /  109
,Blue,M,66,63.4,84.0,111,31.7  /  111,31.7  /  111
,Red - Women,F,70,69.8,98.0,120,34.9  /  120,34.9  /  120
,Blue - Women,F,70,68.8,95.6,114,34.4  /  114,34.4  /  114
Stock Brook Country Club (1016209) - Stock/Brook,White,M,72,72.1,94.7,122,36.5  /  123,35.6  /  121
,Yellow,M,72,70.7,93.0,120,35.7  /  125,35.0  /  115
,Red - Men,M,69,67.6,88.8,114,34.4  /  115,33.2  /  113
,Blue,M,69,67.5,88.9,115,34.3  /  117,33.2  /  113
,Blue - Women,F,72,72.7,102.6,127,36.9  /  137,35.8  /  117
,Red 2017,F,72,72.5,102.9,129,36.8  /  139,35.7  /  119
Stock Brook Country Club (1016209) - Stock/Manor,White,M,71,70.9,92.9,119,36.5  /  123,34.4  /  114
,Yellow,M,71,69.1,90.9,118,35.7  /  125,33.4  /  110
,Red - Men,M,70,66.9,87.6,112,34.5  /  114,32.4  /  109
,Blue,M,69,66.0,87.3,115,34.3  /  118,31.7  /  111
,Red 2017,F,71,71.7,102.2,130,36.8  /  139,34.9  /  120
,Blue - Women,F,71,71.3,100.8,126,36.9  /  137,34.4  /  114
"Stoke by Nayland Hotel, Golf and Spa (1016311) - Constable",White,M,72,72.1,97.4,137,36.0  /  137,36.1  /  136
,Green,M,72,70.0,94.8,134,35.0  /  138,35.0  /  129
,Yellow,M,72,68.4,92.5,130,34.2  /  132,34.2  /  127
,Green Women,F,73,76.0,109.2,141,38.1  /  136,37.9  /  146
,Yellow Women,F,73,73.3,104.9,134,36.7  /  131,36.6  /  137
,Blue,F,71,65.4,91.5,111,32.6  /  108,32.8  /  114
"Stoke by Nayland Hotel, Golf and Spa (1016311) - Gainsborough",White,M,71,71.1,95.8,133,35.3  /  130,35.8  /  136
,Green,M,71,68.6,91.4,123,34.1  /  125,34.5  /  121
,Yellow,M,69,66.1,88.4,120,32.6  /  123,33.5  /  117
,Green Women,F,72,74.5,106.5,136,37.0  /  134,37.5  /  137
,Yellow Women,F,72,71.6,101.1,125,35.4  /  121,36.2  /  129
,Blue,F,70,65.0,92.1,115,31.7  /  111,33.3  /  119
The Burstead Golf Club (1003039) - The Burstead,White,M,71,70.6,95.1,132,35.1  /  131,35.5  /  132
,Yellow,M,71,69.2,93.3,130,34.3  /  127,34.9  /  132
,Red 2019,F,71,72.4,102.4,128,36.2  /  124,36.2  /  131
The Epping Golf Course (1005992) - Epping,White,M,67,66.3,88.4,119,33.1  /  124,33.2  /  114
,Red - Men,M,67,64.5,86.2,117,32.5  /  122,32.0  /  112
,Yellow,M,67,63.8,84.9,114,32.0  /  115,31.8  /  112
,White - Women,F,69,72.2,100.6,121,36.3  /  125,35.9  /  116
,Red - 2018,F,68,70.0,98.2,120,35.4  /  120,34.6  /  119
,Yellow - Women,F,67,69.1,97.1,119,34.6  /  119,34.5  /  119
The Essex Golf & Country Club (1017047) - The Essex,White,M,73,73.6,97.6,129,36.5  /  128,37.1  /  130
,Yellow,M,73,71.8,95.3,127,35.5  /  125,36.3  /  128
,Red 2019,F,74,75.0,105.0,127,37.1  /  126,37.9  /  128
The Rayleigh Club (1010498) - East Course,Red,F,68,66.9,94.2,116,33.9  /  115,33.0  /  116
The Rayleigh Club (1010498) - The Rayleigh Golf Club,White,M,67,62.5,82.5,108,31.7  /  111,30.8  /  104
,Red,F,67,64.6,89.4,105,32.8  /  105,31.8  /  105
The Rayleigh Club (1010498) - The South Course,White,M,71,72.8,96.8,129,37.5  /  126,35.3  /  132
,Yellow,M,72,70.6,94.6,129,36.4  /  129,34.2  /  129
,Red,M,71,68.2,90.9,122,34.9  /  126,33.3  /  118
,Red,F,72,73.4,105.0,134,37.9  /  139,35.5  /  129
The Warren Course (1018126) - The Warren,White,M,70,70.6,94.1,127,36.6  /  131,34.0  /  123
,Yellow,M,70,69.2,92.0,123,35.7  /  130,33.5  /  116
,Blue,M,70,68.4,91.2,123,35.0  /  126,33.4  /  119
,Red,M,69,67.5,89.7,120,34.7  /  122,32.8  /  117
,Red,F,72,71.7,101.7,128,36.9  /  134,34.8  /  122
Theydon Bois Golf Club (1017243) - Theydon Bois,White,M,68,68.7,91.9,125,34.6  /  129,34.1  /  121
,Yellow,M,68,67.4,90.2,123,33.9  /  125,33.5  /  121
,Red 2017,F,70,72.1,101.9,127,36.3  /  134,35.8  /  119
,Yellow - Women,F,70,72.1,103.5,133,36.4  /  139,35.7  /  127
Thorndon Park Golf Club (1017270) - Thorndon Park,White,M,71,71.1,94.5,126,35.3  /  125,35.8  /  127
,Yellow,M,71,69.7,92.6,124,34.8  /  122,34.9  /  125
,Red,M,70,67.2,89.1,118,34.0  /  119,33.2  /  116
,Green,M,68,64.9,85.9,113,32.7  /  113,32.2  /  113
,Red,F,73,71.9,102.2,129,36.3  /  133,35.6  /  124
,Green,F,71,70.2,98.5,120,35.4  /  122,34.8  /  118
Thorpe Hall Golf Club (1017329) - Thorpe Hall,White,M,71,70.6,95.3,133,35.0  /  132,35.6  /  133
,Blue,M,71,69.9,94.2,131,34.6  /  131,35.3  /  130
,Yellow,M,71,69.7,93.8,130,34.6  /  129,35.1  /  130
,Red,M,70,67.8,90.7,124,33.8  /  124,34.0  /  123
,Red,F,73,73.0,103.9,131,36.4  /  127,36.6  /  135
Three Rivers Golf and Country Club (1017372) - Jubilee,White,M,64,61.7,80.1,99,31.2  /  96,30.5  /  102
,Yellow,M,64,60.8,79.4,100,30.7  /  102,30.1  /  98
,Red - Men,M,64,60.3,77.9,95,30.5  /  97,29.8  /  93
,Red 2019,F,64,62.5,86.7,103,32.0  /  102,30.5  /  103
Three Rivers Golf and Country Club (1017372) - Kings,White,M,72,71.8,96.6,134,36.9  /  139,34.9  /  128
,Yellow,M,70,69.9,93.8,129,36.1  /  137,33.8  /  121
,Red - Men,M,70,68.7,91.9,125,35.6  /  127,33.1  /  123
,Red 2019,F,73,74.5,105.3,131,38.5  /  135,36.0  /  126
Toot Hill Golf Club (1017477) - Toot Hill,White,M,70,70.7,93.8,124,35.1  /  116,35.6  /  132
,Yellow,M,70,68.4,91.0,122,34.1  /  125,34.3  /  118
,Red,F,71,71.2,100.3,124,35.8  /  123,35.4  /  124
Top Meadow Golf Club and Hotel (1017483) - Top Meadow,White,M,72,70.9,96.3,137,34.0  /  132,36.9  /  141
,Yellow,M,71,70.2,94.4,131,33.5  /  124,36.7  /  137
,Red - Men,M,68,67.3,90.5,125,32.5  /  121,34.8  /  129
,Yellow - Women,F,72,75.3,107.4,136,35.9  /  130,39.4  /  142
