,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
Alexander Park Resort (1021091) - Alexander Park Resort,White,M,73,72.4,96.4,129,36.3  /  125,36.1  /  133
,Yellow,M,73,70.8,94.9,130,35.3  /  126,35.5  /  133
,Red,F,73,70.9,99.8,123,35.8  /  118,35.1  /  127
Brickhampton Court Golf Complex (1002497) - Brickhampton Court Golf Complex,White,M,71,71.2,94.9,128,35.3  /  128,35.9  /  127
,Yellow,M,71,69.3,92.5,125,34.2  /  125,35.1  /  125
,Green,M,70,67.9,89.7,118,33.3  /  114,34.6  /  121
,Red - 2018,F,71,71.3,100.6,124,35.3  /  122,36.0  /  126
Bristol and Clifton Golf Club (1002608) - Bristol and Clifton Golf Club,White,M,70,71.6,95.6,129,36.0  /  125,35.6  /  133
,Yellow - 2018,M,70,69.6,93.0,126,34.9  /  122,34.7  /  130
,Blue,M,70,67.8,89.6,117,33.7  /  116,34.1  /  118
,Red - 2018,F,73,74.2,105.4,132,36.9  /  131,37.3  /  133
,Blue - Women,F,73,73.1,105.0,135,36.5  /  132,36.6  /  138
Broadway Golf Club (1002649) - Broadway,White,M,72,71.4,97.3,140,36.0  /  143,35.4  /  136
,Yellow,M,72,70.2,94.8,132,35.3  /  133,34.9  /  131
,Blue,M,72,67.0,88.3,115,33.3  /  115,33.7  /  114
,Red - 2018,F,74,73.9,106.4,138,37.0  /  139,36.9  /  137
,Blue - Women,F,73,71.2,101.3,128,35.3  /  126,35.9  /  129
Chipping Sodbury Golf Club (1003968) - The Beaufort,White,M,72,74.4,98.6,130,36.7  /  127,37.7  /  133
,Yellow,M,73,73.0,97.0,129,35.7  /  125,37.3  /  133
,Green,M,73,71.6,95.5,129,35.1  /  122,36.5  /  136
,Red,F,73,74.7,105.0,129,36.5  /  122,38.2  /  135
Cirencester Golf Club (1004083) - Cirencester,White,M,71,70.7,94.7,129,34.2  /  132,36.5  /  126
,Yellow,M,71,69.8,93.5,128,33.8  /  129,36.0  /  126
,Red - 2018,F,73,73.3,103.9,130,35.6  /  127,37.7  /  132
Cleeve Hill Golf Club (1004168) - Cleeve Hill Golf Club,White,M,72,72.0,93.8,118,36.8  /  126,35.2  /  109
,Yellow,M,69,70.2,92.1,118,35.7  /  126,34.5  /  110
,Red,F,72,72.7,101.2,121,37.0  /  124,35.7  /  118
Cotswold Edge Golf Club (1004511),White,M,71,70.4,94.2,128,36.1  /  127,34.3  /  129
,Yellow,M,71,68.5,92.2,128,35.0  /  129,33.5  /  126
,Red,F,72,71.7,101.3,126,36.8  /  126,34.9  /  125
Cotswold Hills Golf Club (1004524) - Cotswold Hills,Blue,M,72,73.2,96.7,127,36.6  /  128,36.6  /  125
,White,M,71,71.9,95.3,126,35.8  /  128,36.1  /  124
,Yellow,M,71,70.2,93.3,125,35.1  /  126,35.1  /  123
,Red,M,70,68.8,90.9,119,34.3  /  118,34.5  /  119
,Purple Men,M,68,66.0,87.7,117,32.8  /  121,33.2  /  113
,Red - 2019,F,72,74.7,104.8,128,37.1  /  128,37.6  /  127
,Purple 2019,F,71,71.3,100.0,122,35.5  /  123,35.8  /  120
Dymock Grange Golf Club (1005554),White,M,70,66.8,90.5,128,33.6  /  128,33.2  /  127
,Yellow,M,71,66.1,89.4,126,33.2  /  126,32.9  /  125
,Red,F,71,69.0,98.7,126,34.9  /  126,34.1  /  126
Filton Golf Club (1006328) - Filton,White,M,70,70.8,94.7,129,34.9  /  135,35.9  /  123
,Yellow,M,70,70.0,93.2,125,34.4  /  130,35.6  /  119
,Women Red,F,74,73.8,103.7,127,36.3  /  125,37.5  /  129
Forest Hills Golf Club (1006509) - Forest Hills,White,M,72,72.2,97.1,134,37.1  /  138,35.1  /  130
,Yellow,M,72,70.5,94.7,131,36.3  /  139,34.2  /  122
,Red 2018,F,74,74.1,106.5,137,38.7  /  143,35.4  /  131
Forest of Dean Golf Club Bells Hotel & Country Club (1006513) - Forest of Dean Golf Club (1006513),White,M,69,68.9,94.0,135,34.0  /  133,34.9  /  137
,Yellow,M,69,66.9,90.7,128,33.1  /  126,33.8  /  130
,Red,F,71,70.3,101.4,132,34.6  /  128,35.7  /  136
Gloucester Golf Club (1017052),White,M,70,69.4,91.5,119,36.3  /  126,33.1  /  112
,Yellow,M,70,68.0,89.4,116,35.6  /  124,32.4  /  107
,Red,F,72,70.9,99.5,121,37.6  /  127,33.3  /  115
Henbury Golf Club (1008109) - Henbury,White,M,69,69.3,92.7,126,35.3  /  130,34.0  /  122
,Yellow,M,69,67.9,90.9,124,34.7  /  129,33.2  /  118
,Red 2017,F,72,73.2,103.4,128,37.3  /  133,35.9  /  123
,Top 9 Composite,F,37,37.9,53.5,132,37.9  /  132,/
Hilton Puckrup Hall Hotel and Golf Club (1008514) - Puckrup Hall Hotel and Golf Club,White,M,70,70.6,95.2,133,35.5  /  138,35.1  /  127
,Yellow,M,70,68.7,91.6,124,34.2  /  124,34.5  /  123
,Red 2017,F,70,70.1,99.9,126,35.0  /  126,35.1  /  126
Knowle Golf Club (1009710) - Knowle,White,M,70,70.3,94.7,132,34.5  /  136,35.8  /  127
,Yellow,M,69,69.3,92.9,127,33.9  /  129,35.4  /  125
,Red - 2018,F,71,73.0,103.8,131,35.7  /  128,37.3  /  133
Lilley Brook Golf Club (1010181) - Lilley Brook,White,M,69,70.6,94.4,128,36.2  /  128,34.4  /  128
,Yellow,M,69,69.8,93.3,127,35.8  /  130,34.0  /  123
,Red,F,72,72.4,102.8,129,37.6  /  131,34.8  /  127
Long Ashton Golf Club (1010422) - Long Ashton,White,M,71,70.8,94.7,129,35.0  /  128,35.8  /  129
,Yellow,M,71,69.3,92.3,124,34.4  /  125,34.9  /  123
,Red,M,69,68.4,90.3,118,33.8  /  118,34.6  /  117
,Yellow,F,73,75.1,106.4,133,37.5  /  137,37.6  /  129
,Red,F,74,73.8,104.4,130,36.7  /  133,37.1  /  126
Lydney Golf Club (1010613) - Lydney Golf Club,White,M,70,70.8,93.9,125,35.3  /  124,35.5  /  125
,Yellow,M,70,69.9,92.8,124,34.8  /  123,35.1  /  124
,Red,F,74,74.0,106.2,137,37.0  /  137,37.0  /  137
Minchinhampton Golf Club [Old Course] (1019937) - Minchinhampton Old Course,White,M,71,69.1,90.3,114,35.4  /  116,33.7  /  112
,Yellow,M,70,67.3,88.2,113,34.5  /  117,32.8  /  108
,Red,F,71,70.4,98.2,118,36.6  /  120,33.8  /  115
Minchinhampton Golf Club Ltd (1011421) - Cherington,White,M,71,71.8,95.2,126,35.9  /  124,35.9  /  128
,Yellow,M,71,70.3,93.2,124,35.1  /  121,35.2  /  126
,Red,M,70,67.8,89.0,114,33.8  /  115,34.0  /  113
,Yellow,F,74,76.4,108.9,138,38.0  /  138,38.4  /  137
,Red,F,73,73.6,104.2,130,36.6  /  127,37.0  /  132
Minchinhampton Golf Club Ltd (1011421) - The Avening,White,M,70,71.2,94.4,125,35.6  /  118,35.6  /  131
,Yellow,M,70,70.2,93.0,123,35.3  /  116,34.9  /  129
,Red,M,69,68.2,89.6,115,34.2  /  117,34.0  /  113
,Yellow,F,74,76.4,110.0,143,38.3  /  139,38.1  /  146
,Red,F,73,73.5,103.2,126,37.2  /  124,36.3  /  128
Naunton Downs Golf Club (1011677) - Naunton Downs,White,M,71,70.8,94.3,127,35.6  /  123,35.2  /  130
,Yellow,M,71,69.6,92.2,122,34.7  /  119,34.9  /  124
,Red,F,71,72.8,101.5,122,36.1  /  122,36.7  /  121
,Blue,F,72,70.7,99.0,120,35.1  /  120,35.6  /  120
Naunton Downs Golf Club (1011677) - Naunton Downs 2021,White,M,72,69.9,93.8,129,35.3  /  125,34.6  /  132
,Yellow,M,72,68.4,92.1,128,34.4  /  127,34.0  /  128
,Blue,M,70,65.4,86.3,113,32.4  /  109,33.0  /  116
,Red,F,72,71.1,100.6,125,35.8  /  123,35.3  /  127
,Blue,F,72,70.2,99.3,124,34.9  /  120,35.3  /  127
Painswick Golf Club (1012604) - Painswick,White,M,67,64.8,85.2,110,33.4  /  115,31.4  /  104
,Yellow,M,67,63.9,83.4,105,32.8  /  108,31.1  /  102
,White Composite 9,M,34,32.3,42.4,109,32.3  /  109,/
,Yellow Composite 9,M,34,32.1,41.7,103,32.1  /  103,/
,Red,F,66,66.0,92.5,113,34.4  /  117,31.6  /  108
,Red Composite 9,F,34,33.5,47.3,117,33.5  /  117,/
Rodway Hill Golf Course (1013858),White,M,70,69.1,91.6,121,34.6  /  125,34.5  /  117
,Yellow,M,70,67.4,88.6,114,33.5  /  116,33.9  /  112
,Red,F,72,71.1,99.5,121,35.1  /  119,36.0  /  122
Ross on Wye Golf Club (1013993) - Ross on Wye Golf Course,White,M,72,72.3,97.0,133,36.3  /  137,36.0  /  129
,Yellow,M,72,70.6,93.2,122,35.5  /  124,35.1  /  119
,Red,F,73,73.7,104.3,130,36.9  /  132,36.8  /  127
Sherdons Golf Centre (1015137) - Sherdons Golf Centre,Blue,M,68,66.2,89.6,126,33.1  /  126,33.1  /  126
,White,M,68,66.0,88.4,121,33.0  /  121,33.0  /  121
,Yellow,M,68,65.2,86.8,116,32.6  /  116,32.6  /  116
,Red,F,68,68.4,97.4,123,34.2  /  123,34.2  /  123
Shirehampton Park Golf Club Ltd (1015192) - Shirehampton Park,White,M,67,67.0,88.6,117,33.1  /  110,33.9  /  123
,Yellow,M,67,66.1,86.8,112,32.7  /  108,33.4  /  115
,Red,F,67,69.9,99.8,127,34.8  /  128,35.1  /  126
StarGolf (1021164) - StarGolf,Blue,M,56,58.8,77.9,103,29.4  /  102,29.4  /  103
,Blue,F,58,60.1,80.9,88,30.0  /  90,30.1  /  86
Stinchcombe Hill Golf Club (1016191) - Stinchcombe Hill,White,M,68,68.6,90.6,119,33.9  /  116,34.7  /  121
,Yellow,M,68,67.5,88.8,115,33.5  /  114,34.0  /  115
,Red 2017,F,71,71.5,101.3,127,35.3  /  123,36.2  /  130
The Bristol Golf Club (1002612) - The Bristol,White,M,70,70.5,95.5,135,35.6  /  140,34.9  /  129
,Yellow,M,70,68.9,92.6,128,35.1  /  130,33.8  /  125
,Red,F,71,72.1,102.8,130,37.4  /  138,34.7  /  122
The Kendleshire Golf Club (1009331) - Badminton & Hollows,Black,M,70,71.0,94.9,129,35.1  /  123,35.9  /  135
,Purple,M,70,68.7,91.1,121,34.1  /  116,34.6  /  125
,Green,M,67,65.4,86.6,114,32.2  /  118,33.2  /  110
,Blue,M,62,62.1,80.9,101,31.0  /  101,31.1  /  101
,Green,F,72,70.8,100.5,126,35.0  /  125,35.8  /  127
,Blue,F,64,64.2,90.4,111,31.6  /  110,32.6  /  112
The Kendleshire Golf Club (1009331) - Hollows & Ruffet,Black,M,71,72.7,98.7,140,35.9  /  135,36.8  /  145
,Purple,M,70,70.1,94.1,129,34.6  /  125,35.5  /  133
,Green,M,68,67.1,88.4,115,33.2  /  110,33.9  /  119
,Blue,M,67,62.7,82.0,104,31.1  /  101,31.6  /  107
,Green,F,72,72.2,103.7,134,35.8  /  127,36.4  /  140
,Blue,F,66,65.8,91.8,111,32.6  /  112,33.2  /  109
