,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
AVISFORD PARK GOLF CLUB (1000753),White,M,71,69.4,93.3,129,35.6  /  126,33.8  /  131
,Yellow,M,71,67.6,89.9,120,35.0  /  119,32.6  /  121
,Red,M,72,66.3,87.3,113,34.2  /  113,32.1  /  113
,Red,F,72,70.8,100.9,128,36.6  /  131,34.2  /  124
BEAUPORT PARK GOLF COURSE (1019928) - BEAUPORT PARK GOLF AND COUNTRY CLUB (1019928),White,M,71,72.0,96.9,134,35.5  /  133,36.5  /  135
,Yellow,M,71,70.9,95.6,133,34.9  /  132,36.0  /  133
,Red,F,73,74.6,105.6,131,37.1  /  131,37.5  /  131
Boars Head Golf Centre (1001852) - Boars Head Golf Centre,White,M,70,66.8,88.2,115,33.4  /  115,33.4  /  115
,Yellow,M,70,66.4,87.2,112,33.2  /  112,33.2  /  112
,Red,F,70,71.2,100.4,124,35.6  /  124,35.6  /  124
Bognor Regis Golf Club (1001868) - Bognor Regis,White,M,70,69.6,90.7,114,35.2  /  121,34.4  /  107
,Yellow,M,70,67.9,88.7,112,34.3  /  117,33.6  /  107
,Red 2019,F,72,72.2,101.2,123,36.2  /  128,36.0  /  118
Brighton and Hove Golf Club (1002575) - Brighton and Hove,White/Black,M,69,69.4,92.6,125,35.0  /  127,34.4  /  123
,Red/Blue,F,70,70.5,100.1,126,35.7  /  126,34.8  /  125
Chartham Park Golf & Country Club (1003638) - Chartham Park Golf & Country Club,White,M,72,71.8,96.3,132,35.5  /  132,36.3  /  131
,Yellow,M,70,69.6,93.5,129,34.4  /  127,35.2  /  130
,RED,F,72,72.6,103.0,129,35.8  /  131,36.8  /  126
Chichester Golf Club (1003849) - Cathedral,White,M,72,70.6,93.0,121,36.6  /  124,34.0  /  117
,Yellow,M,72,69.3,90.8,116,36.0  /  121,33.3  /  111
,Red - Men,M,70,67.2,87.7,110,34.5  /  116,32.7  /  104
,Red - 2018,F,74,73.2,102.2,123,37.7  /  132,35.5  /  114
Chichester Golf Club (1003849) - Tower,White,M,71,69.6,91.5,118,34.1  /  114,35.5  /  122
,Yellow,M,71,68.4,89.8,115,33.4  /  111,35.0  /  119
,Red,M,73,66.8,87.5,112,32.6  /  110,34.2  /  113
,Red,F,73,72.4,101.8,125,35.2  /  121,37.2  /  128
Cooden Beach Golf Club (1004390) - Cooden Beach,White,M,72,71.5,94.6,124,35.8  /  129,35.7  /  119
,Yellow,M,72,69.9,92.4,121,34.8  /  125,35.1  /  117
,Red 2019,F,73,73.0,103.4,129,36.7  /  131,36.3  /  126
Copthorne Golf Club (1004451) - Copthorne,White,M,72,71.5,93.8,120,36.2  /  125,35.3  /  115
,Yellow,M,72,69.9,91.4,116,35.5  /  122,34.4  /  110
,Red 2015,F,73,73.2,102.3,124,37.1  /  125,36.1  /  122
Cottesmore Hotel Golf and Country Club (1004530) - Griffin,White 2019,M,72,71.2,93.5,120,35.0  /  122,36.2  /  118
,Yellow 2019,M,72,69.1,90.5,115,33.9  /  114,35.2  /  116
,Red Men 2019,M,72,67.1,87.6,111,32.7  /  109,34.4  /  112
,Yellow Women 2019,F,73,75.6,106.7,132,36.9  /  130,38.7  /  134
,Red Women 2019,F,74,72.6,101.5,123,35.2  /  123,37.4  /  122
