,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,3N,4,4,4,4,3,5,36
1,Back,405,510,168,397,396,364,426,195,471,3332
2,Blue,396,498,161,377,387,351,418,177,460,3225
3,White,380,461,143,363,377,336,398,153,442,3053
4,Red,380,461,143,363,377,336,398,153,442,3053
5,Hdcp,9,3,15,5,7,13,1,17,11,­
