,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,3N,4,4,3,5,4D,5,36
1,Champion,369,411,165,381,445,189,571,385,522,3438
2,Reg.,355,382,151,374,413,163,539,357,505,3239
3,Ladies,325,337,135,289,262,116,440,338,414,2656
4,Hdcp,16,12,18,8,4,6,2,10,14,­
