,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3N,4,4,4D,3N,4,5,4D,36
1,BT,533,183,343,403,436,209,371,555,423,3456
2,RT,511,150,325,364,397,185,327,530,392,3181
3,LT,431,130,289,326,349,154,322,396,185,2582
4,Hdcp,3,15,9,13,1,7,17,11,5,­
