,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4D,4,3N,4,5,3N,5D,4,36
1,Gold,407,410,418,194,443,562,158,512,345,3449
2,Blue,382,402,391,149,414,549,133,498,331,3249
3,White,349,371,358,136,392,513,110,473,315,3017
4,Red,301,314,306,134,367,467,82,414,231,2616
5,Hdcp,15,9,3,13,7,1,17,5,11,­
