,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4,4D,3N,4,3,4,5,36
1,B.T(椿）,551,417,354,404,173,403,162,355,536,3355
2,R.T(椿）,539,393,330,391,165,381,148,345,526,3218
3,L.T(椿）,444,288,237,321,133,335,141,239,468,2606
4,B.T(山吹）,552,392,368,452,192,408,182,348,521,3415
5,L.T(山吹）,446,265,248,374,139,340,163,233,458,2666
6,R.T(山吹）,540,368,344,439,184,386,168,338,511,3278
7,Hdcp,3,9,15,1,13,7,11,17,5,­
