,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3,4,4,4,4,3N,5D,36
1,黒,506,402,191,393,410,275,437,213,540,3367
2,青,482,377,191,372,387,275,412,188,516,3200
3,白,470,359,172,361,363,257,412,162,487,3043
4,ゴールド,447,359,172,314,327,257,334,162,437,2809
5,ピンク,344,248,162,247,270,224,303,98,393,2289
6,赤,344,303,162,262,292,224,303,144,393,2427
7,Hdcp,15,5,13,9,3,17,1,7,11,­
