,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,Red,F,72,66.4,89.4,98,33.7  /  99,32.7  /  96
Fairmont Field Club,Championship,M,70,69.4,92.0,122,34.7  /  122,34.7  /  122
,White,M,70,66.7,88.2,115,32.9  /  112,33.8  /  118
,Green,M,70,65.8,85.2,104,32.9  /  104,32.9  /  104
,Womens,F,70,66.4,93.6,115,33.2  /  115,33.2  /  115
Fountain Springs GC,Blue,M,71,69.3,92.1,123,33.4  /  114,35.9  /  131
,White,M,71,67.4,89.5,119,32.1  /  111,35.3  /  127
,Yellow,M,71,65.2,86.3,114,31.5  /  104,33.7  /  123
,Red,F,71,65.9,90.8,106,32.5  /  101,33.4  /  110
Glenville Golf Club,White/Blue,M,70,67.0,89.6,122,33.0  /  122,34.0  /  122
,Red,F,70,67.2,95.6,119,33.6  /  119,33.6  /  119
Golf Club of WV,Blue,M,70,69.4,91.5,119,35.5  /  122,33.9  /  116
,White,M,70,67.0,88.4,116,34.4  /  121,32.6  /  110
,Red,F,71,68.6,94.3,110,34.9  /  113,33.7  /  106
Grandview Country Club,Blue,M,72,71.8,96.0,131,35.4  /  126,36.4  /  135
,White,M,72,69.2,92.8,127,34.5  /  124,34.7  /  130
,Gold,M,72,66.0,86.7,112,33.0  /  108,33.0  /  115
,Red,F,72,66.1,92.1,110,33.1  /  111,33.0  /  109
Green Hills CC,Blue,M,70,70.4,93.1,122,34.8  /  120,35.6  /  124
,White,M,70,68.5,90.7,119,34.2  /  116,34.3  /  122
,Gold,M,70,66.0,87.5,116,33.1  /  113,32.9  /  118
,Silver,M,70,61.4,80.7,104,30.8  /  101,30.6  /  107
,Gold,F,70,70.4,98.4,119,35.4  /  116,35.0  /  121
,Red,F,70,68.3,94.0,109,34.0  /  104,34.3  /  114
Greenhills CC,Blue,M,72,69.3,91.6,120,35.8  /  123,33.5  /  117
,White,M,72,68.0,89.5,116,35.1  /  118,32.9  /  113
,Gold,M,72,65.4,85.4,108,33.6  /  108,31.8  /  108
,Red,F,72,68.6,95.4,114,35.4  /  120,33.2  /  108
Guyan Golf & Country Club,Black,M,71,71.3,94.6,126,36.4  /  128,34.9  /  123
,Blue,M,71,69.7,92.0,121,35.4  /  123,34.3  /  118
,White,M,71,67.4,89.2,118,34.5  /  120,32.9  /  115
,Orange,M,71,65.8,86.9,114,33.4  /  117,32.4  /  110
,Green,M,71,63.7,83.0,104,32.5  /  105,31.2  /  102
,Green,F,71,69.5,98.3,123,35.5  /  126,34.0  /  119
Holly Meadows GC,White / Blue,M,71,66.8,86.4,105,33.8  /  105,33.0  /  105
,Yellow,M,68,63.4,81.7,99,32.0  /  102,31.4  /  95
,Red,M,72,61.7,79.1,94,31.0  /  94,30.7  /  94
,Red,F,71,66.6,91.0,104,33.7  /  104,32.9  /  103
Lakeview Resort - Lakeview,Blue,M,72,71.6,97.1,138,35.2  /  138,36.4  /  137
,White,M,72,69.5,92.2,122,34.1  /  119,35.4  /  125
,Gold,M,72,66.7,88.8,120,32.6  /  111,34.1  /  128
,Red,F,72,70.5,99.0,121,34.0  /  116,36.5  /  126
Lakeview Resort - Mountainview,Blue,M,72,70.5,94.0,127,35.1  /  126,35.4  /  127
,White,M,72,69.1,92.1,124,34.4  /  123,34.7  /  125
,Gold,M,72,67.6,90.0,121,33.5  /  118,34.1  /  123
,Red,F,72,70.8,98.6,118,35.0  /  113,35.8  /  123
Lewisburg Elks CC,Blue,M,70,66.8,90.1,126,32.2  /  125,34.6  /  126
,White,M,70,64.2,86.2,118,31.1  /  119,33.1  /  117
,White,F,70,68.4,97.6,124,33.0  /  121,35.4  /  126
,Red,F,70,64.7,90.1,108,31.3  /  105,33.4  /  110
Little Creek CC,Blue,M,70,69.0,90.8,118,35.4  /  122,33.6  /  113
,White,M,70,67.8,89.3,115,34.8  /  118,33.0  /  112
,Gold,M,70,64.7,85.1,109,33.1  /  114,31.6  /  104
,Red,F,71,69.2,96.2,116,35.5  /  120,33.7  /  111
Locust Hill GC,Black,M,72,73.8,99.8,140,36.7  /  138,37.1  /  142
,White,M,72,71.4,95.7,131,35.4  /  129,36.0  /  132
,Gray,M,72,68.6,91.7,125,34.0  /  123,34.6  /  126
,Red,M,72,65.5,87.5,118,33.1  /  119,32.4  /  117
,Red,F,73,70.4,98.9,121,35.4  /  123,35.0  /  119
Logan Country Club,Black,M,70,67.3,88.6,115,33.6  /  115,33.7  /  114
,Black/White,M,70,66.3,87.2,113,33.6  /  116,32.7  /  109
,White,M,70,65.4,85.6,109,32.7  /  109,32.7  /  109
,White/Red,M,70,63.6,82.4,102,32.7  /  108,30.9  /  95
,Red,M,70,61.8,79.6,96,30.9  /  96,30.9  /  96
,Blue,F,70,63.0,86.0,98,31.5  /  98,31.5  /  98
Mingo Bottom GC,Orange,M,72,70.5,91.9,115,36.2  /  117,34.3  /  113
,White,M,72,68.9,89.3,110,35.4  /  113,33.5  /  107
,Gold,M,72,65.6,84.8,103,33.0  /  103,32.6  /  103
,Red,F,72,68.9,94.6,109,34.8  /  109,34.1  /  109
,Pink,F,72,64.9,88.1,99,32.8  /  100,32.1  /  97
Moundsville CC,Blue,M,70,70.8,94.1,126,34.7  /  126,36.1  /  125
,White,M,70,69.1,91.9,123,34.3  /  123,34.8  /  123
,Gold,M,70,66.0,88.0,119,33.4  /  115,32.6  /  122
,Red,F,71,69.3,96.2,114,35.2  /  116,34.1  /  112
Mountaineer GC,White,M,71,65.7,86.9,115,32.0  /  108,33.7  /  121
,Gold,M,71,62.6,83.1,111,30.8  /  107,31.8  /  114
,Gold,F,71,66.9,92.9,111,33.1  /  114,33.8  /  107
,Red,F,71,63.4,88.0,104,32.0  /  103,31.4  /  105
Mountaineer-Woodview,Blue,M,72,68.3,89.4,114,33.6  /  117,34.7  /  110
,White,M,72,66.7,86.7,108,33.1  /  111,33.6  /  104
,Gold,M,72,65.2,84.7,105,32.3  /  108,32.9  /  102
,Pink,F,72,68.9,94.5,109,34.2  /  109,34.7  /  108
Nicholas Memorial GC,Blue,M,70,68.6,90.0,115,34.3  /  115,34.3  /  115
,White,M,70,67.4,88.0,111,33.7  /  111,33.7  /  111
,Black,M,70,65.2,85.0,107,32.6  /  107,32.6  /  107
,Red,F,72,66.8,91.8,107,33.4  /  107,33.4  /  107
Oglebay Resort - Crispin Course,Blue,M,71,67.9,90.5,122,34.6  /  126,33.3  /  117
,White,M,71,66.9,89.0,119,34.1  /  123,32.8  /  115
,Red,M,71,65.2,86.6,115,33.3  /  119,31.9  /  111
,Gold,M,71,63.7,84.7,113,32.1  /  115,31.6  /  111
,White,F,71,71.6,99.2,117,36.7  /  121,34.9  /  113
,Red,F,71,69.5,95.1,109,35.6  /  112,33.9  /  105
,Gold,F,71,64.9,88.2,99,32.3  /  97,32.6  /  101
Oglebay Resort - Jones Course,Black,M,71,73.7,99.7,140,37.2  /  138,36.5  /  142
,Blue,M,71,72.1,96.6,132,36.5  /  129,35.6  /  135
,White,M,71,69.6,92.4,123,35.2  /  125,34.4  /  121
,Gold,M,71,66.5,88.4,118,33.9  /  117,32.6  /  118
,Red,M,71,62.8,82.6,107,31.1  /  102,31.7  /  111
,White,F,72,74.5,105.8,133,37.4  /  132,37.1  /  133
,Gold,F,72,70.7,99.2,121,36.4  /  120,34.3  /  121
,Red,F,72,66.1,92.8,113,32.9  /  109,33.2  /  117
Oglebay Resort - Palmer Course,Black,M,71,72.3,96.7,131,36.3  /  132,36.0  /  130
,Blue,M,71,70.8,94.4,127,35.6  /  127,35.2  /  127
,White,M,71,68.7,91.5,122,34.6  /  121,34.1  /  123
,Gold,M,71,65.3,86.4,114,32.6  /  113,32.7  /  114
,Red,M,71,63.0,83.2,109,31.8  /  109,31.2  /  109
,White,F,72,74.4,104.2,127,37.4  /  127,37.0  /  126
,Gold,F,72,69.5,97.9,120,35.0  /  120,34.5  /  120
,Red,F,72,66.3,92.5,111,33.7  /  117,32.6  /  105
Parkersburg CC,Blue,M,73,73.1,97.4,132,36.3  /  128,36.8  /  136
,White,M,73,71.4,94.5,125,35.5  /  123,35.9  /  126
,Hybrid,M,73,70.3,92.6,121,35.0  /  119,35.3  /  123
,Gold,M,73,68.5,90.6,119,34.4  /  118,34.1  /  119
,Forward,M,73,65.9,85.6,106,33.2  /  104,32.7  /  107
,Gold,F,74,73.7,103.8,129,37.1  /  131,36.6  /  126
,Forward,F,74,71.9,100.4,122,36.5  /  124,35.4  /  119
Pete Dye Golf Club,Championship,M,72,75.7,102.4,144,37.3  /  143,38.4  /  144
,Back,M,72,73.7,99.4,139,36.3  /  138,37.4  /  139
,Dye,M,72,71.3,95.5,131,35.7  /  133,35.6  /  129
,Middle,M,72,68.2,91.3,125,34.2  /  125,34.0  /  124
,Forward,M,72,64.5,86.3,117,32.1  /  118,32.4  /  116
,Middle,F,72,73.5,104.8,133,36.7  /  132,36.8  /  133
,Forward,F,72,69.1,97.9,122,34.3  /  120,34.8  /  124
Pikewood National,Back,M,72,78.9,109.4,155,39.7  /  155,39.2  /  155
,Forward,M,72,75.1,103.6,147,37.7  /  152,37.4  /  142
,Forward,F,72,80.6,117.8,155,40.5  /  155,40.1  /  155
Pipestem State Park,Blue,M,72,72.2,95.2,124,35.9  /  127,36.3  /  121
,White,M,72,69.2,91.1,119,34.5  /  117,34.7  /  120
,Gold,M,72,67.3,88.6,115,33.7  /  115,33.6  /  115
,Red,F,72,71.5,99.7,120,35.3  /  121,36.2  /  118
Preston CC,Blue,M,72,73.8,98.4,133,36.6  /  130,37.2  /  135
,White,M,72,72.4,96.9,132,35.8  /  127,36.6  /  137
,Gold,M,72,68.8,92.4,127,34.0  /  125,34.8  /  129
,Red,F,72,71.6,100.5,123,35.4  /  123,36.2  /  122
Princeton Elks Golf Club,Blue,M,72,70.4,94.6,130,35.2  /  130,35.2  /  130
,White,M,72,68.6,91.4,123,34.3  /  123,34.3  /  123
,Gold,M,72,65.0,87.4,121,32.5  /  121,32.5  /  121
,Red,F,72,69.4,98.2,122,34.7  /  122,34.7  /  122
Raven GC at Snowshoe Mountain,Black,M,72,73.7,99.9,141,36.2  /  142,37.5  /  140
,Blue,M,72,71.5,97.0,138,35.1  /  137,36.4  /  138
,White,M,72,69.0,92.4,126,33.9  /  125,35.1  /  127
,Green,M,72,66.3,88.8,122,32.9  /  121,33.4  /  122
,White,F,72,73.8,106.9,141,36.6  /  144,37.2  /  137
,Gold,F,72,65.3,93.1,118,32.9  /  118,32.4  /  118
Riverside Golf Club,Blue,M,70,69.7,92.8,125,34.9  /  124,34.8  /  125
,White,M,70,67.4,89.2,117,33.7  /  116,33.7  /  118
,Gold,M,70,66.3,86.5,109,33.0  /  109,33.3  /  109
,Red,M,70,61.9,80.7,101,31.1  /  104,30.8  /  98
,Red,F,70,67.8,93.4,109,34.2  /  113,33.6  /  104
Riviera GC,Blue,M,70,66.3,85.8,105,35.3  /  110,31.0  /  100
,White,M,70,65.6,84.6,103,34.9  /  107,30.7  /  98
,Gold,M,70,64.1,82.4,99,33.8  /  100,30.3  /  97
,Red,M,70,62.3,80.0,95,32.2  /  99,30.1  /  91
,Gold,F,70,68.1,93.6,108,36.3  /  113,31.8  /  103
,Red,F,70,66.4,90.9,105,35.0  /  106,31.4  /  103
Roane County Country Club,Blue,M,72,68.0,90.6,122,34.0  /  122,34.0  /  122
,Gold,M,72,67.0,87.6,111,33.5  /  111,33.5  /  111
,White,M,72,65.0,84.6,105,32.5  /  105,32.5  /  105
,Red,F,72,65.4,90.8,108,32.7  /  108,32.7  /  108
Sistersville Country Club,Men's,M,70,69.0,90.8,117,34.6  /  116,34.4  /  118
,Gold,M,70,63.2,82.8,105,31.6  /  105,31.6  /  105
,Women's,F,70,72.0,100.0,119,36.0  /  119,36.0  /  119
Sleepy Hollow GC,Gold,M,72,73.4,99.0,138,36.1  /  135,37.3  /  141
,Blue,M,72,70.8,94.8,129,34.9  /  126,35.9  /  132
,White,M,72,68.5,91.0,121,33.3  /  117,35.2  /  125
,Black,M,72,65.3,86.2,113,31.7  /  110,33.6  /  115
,Red,F,72,69.3,96.1,114,33.6  /  110,35.7  /  117
South Hills G.C.,Blue,M,71,69.6,91.8,119,34.4  /  119,35.2  /  119
,White,M,71,67.5,88.9,115,33.4  /  115,34.1  /  115
,Gold,M,71,63.2,83.0,107,31.0  /  105,32.2  /  108
,Red,F,71,65.2,90.7,109,31.6  /  108,33.6  /  109
St. Mary's C.C.,White,M,64,63.5,81.7,98,31.4  /  98,32.1  /  98
,Gold,M,64,62.0,80.1,98,30.7  /  97,31.3  /  98
,Red,F,66,65.3,89.0,101,31.9  /  97,33.4  /  104
Stonewall Resort,Palmer,M,72,75.3,101.9,143,37.9  /  141,37.4  /  145
,Gold,M,72,73.2,99.4,141,36.9  /  138,36.3  /  144
,Gold/Blue,M,72,71.5,97.0,137,35.9  /  132,35.6  /  142
,Blue,M,72,70.0,94.3,131,35.2  /  132,34.8  /  129
,Blue/White,M,72,69.1,92.7,127,34.8  /  131,34.3  /  123
,White,M,72,68.3,91.0,122,34.5  /  127,33.8  /  117
,Black,M,72,66.1,87.7,117,33.5  /  123,32.6  /  110
,Red,M,72,64.6,85.9,115,32.7  /  118,31.9  /  111
,White,F,72,74.5,106.0,134,37.5  /  131,37.0  /  136
,Black,F,72,71.7,102.3,130,36.2  /  127,35.5  /  132
,Red,F,72,69.6,99.5,127,35.1  /  125,34.5  /  128
Sugarwood GC,Blue,M,71,70.7,94.9,131,35.7  /  126,35.0  /  135
,White,M,71,68.1,90.0,118,34.6  /  117,33.5  /  118
,Gold,M,71,64.3,84.1,107,32.1  /  105,32.2  /  108
,Red,F,71,68.3,94.8,113,34.2  /  113,34.1  /  112
Sunny Croft CC,Black,M,71,68.1,88.2,109,33.6  /  109,34.5  /  108
,White/Blue,M,71,67.2,86.9,106,33.6  /  105,33.6  /  107
,Senior,M,71,64.3,82.7,100,32.2  /  101,32.1  /  98
,Women's,F,72,66.7,90.6,102,33.8  /  103,32.9  /  100
The Club at Cress Creek,Black,M,71,70.7,94.6,129,34.7  /  124,36.0  /  133
,Blue,M,71,68.9,91.9,124,33.9  /  116,35.0  /  131
,White,M,71,66.4,89.0,122,32.7  /  114,33.7  /  129
,Blue,F,71,75.4,107.9,138,37.2  /  137,38.2  /  139
,White,F,71,72.3,103.2,131,35.7  /  130,36.6  /  132
,Red,F,71,68.2,96.7,122,33.3  /  116,34.9  /  127
The Greenbrier,Gold,M,71,72.5,97.2,132,36.1  /  132,36.4  /  132
,Blue,M,71,71.5,95.7,129,35.4  /  128,36.1  /  130
,White,M,71,68.9,91.1,119,34.2  /  119,34.7  /  119
,Green,M,71,65.5,86.8,115,32.4  /  113,33.1  /  116
,White,F,71,75.4,106.8,133,37.3  /  132,38.1  /  134
,Green,F,71,70.6,98.3,118,34.9  /  115,35.7  /  120
The Greenbrier - Old White,Black,M,70,76.0,102.5,142,37.3  /  136,38.7  /  148
,Gold,M,70,74.1,99.5,137,36.6  /  132,37.5  /  141
,Blue,M,70,71.7,95.9,130,35.3  /  128,36.4  /  132
,White,M,70,69.1,92.6,127,34.2  /  130,34.9  /  123
,Green,M,70,64.2,85.2,113,31.7  /  114,32.5  /  112
,White,F,70,74.3,105.0,130,36.7  /  126,37.6  /  134
,Green,F,70,69.4,98.0,122,34.1  /  114,35.3  /  129
The Greenbrier - The Meadows,Gold,M,70,72.0,97.5,138,36.2  /  138,35.8  /  137
,Blue,M,70,69.5,93.9,131,34.8  /  130,34.7  /  132
,White,M,70,67.5,90.7,125,33.7  /  122,33.8  /  128
,Green,M,70,64.2,84.8,111,32.3  /  112,31.9  /  110
,White,F,70,72.6,103.9,133,36.2  /  131,36.4  /  135
,Green,F,70,68.6,95.9,116,34.6  /  117,34.0  /  114
The Greenbrier Sporting Club,Slammer,M,71,74.7,100.3,138,37.6  /  137,37.1  /  139
,Masters,M,71,71.8,96.4,132,35.9  /  131,35.9  /  133
,Medal,M,71,69.5,93.0,127,34.7  /  124,34.8  /  129
,Meister,M,71,67.0,89.3,120,33.6  /  119,33.4  /  121
,Forward,M,71,64.7,86.0,115,32.4  /  115,32.3  /  114
,Meister,F,71,72.0,101.8,126,36.0  /  126,36.0  /  126
,Forward,F,71,69.3,97.2,118,34.7  /  120,34.6  /  116
The Highlands at Fisher Mountain,Championship,M,71,73.6,99.8,141,36.3  /  137,37.3  /  145
,Men's,M,71,71.2,96.5,136,35.0  /  131,36.2  /  141
,Senior,M,71,68.2,92.5,131,33.3  /  130,34.9  /  131
,Ladies,F,71,68.2,96.7,122,33.4  /  112,34.8  /  131
The Pines CC,Black,M,71,71.5,96.0,132,35.2  /  130,36.3  /  133
,Black/Blue,M,71,70.9,94.8,130,34.8  /  129,36.1  /  130
,Blue,M,71,70.2,94.1,129,34.4  /  127,35.8  /  130
,Blue/White,M,71,69.2,92.7,127,34.1  /  126,35.1  /  127
,White,M,71,67.2,90.2,124,33.3  /  123,33.9  /  125
,White/Green,M,71,64.5,85.9,115,31.6  /  112,32.9  /  118
,Green,M,71,64.2,85.1,113,31.5  /  114,32.7  /  112
,Blue,F,71,75.0,106.4,133,36.6  /  128,38.4  /  138
,Green,F,71,69.8,97.8,120,34.4  /  114,35.4  /  125
The Resort at Glade Springs - Cobb Course,Black,M,72,74.8,100.9,141,37.4  /  138,37.4  /  143
,Blue,M,72,72.2,97.6,137,36.1  /  131,36.1  /  142
,White,M,72,70.3,95.1,133,35.0  /  130,35.3  /  136
,Yellow,M,72,66.4,88.1,117,33.3  /  112,33.1  /  122
,Junior,M,72,60.2,78.6,99,30.0  /  93,30.2  /  105
,Yellow,F,72,72.2,102.7,129,36.1  /  129,36.2  /  129
,Red,F,72,69.6,99.3,126,34.6  /  121,35.0  /  130
The Village at Glade Springs - Stonehaven Course,Black,M,72,74.1,100.1,139,37.1  /  136,37.0  /  142
,Blue,M,72,71.5,95.5,128,35.6  /  127,35.9  /  129
,White,M,72,69.8,93.7,128,34.9  /  127,34.9  /  128
,Yellow,M,72,65.8,87.2,116,32.4  /  113,33.4  /  118
,Red,F,72,69.3,98.8,124,34.5  /  123,34.8  /  125
The Village at Glade Springs - Woodhaven Course,Black,M,72,74.9,102.6,148,37.0  /  142,37.9  /  154
,Blue,M,72,73.0,99.5,143,36.3  /  140,36.7  /  145
,White,M,72,70.2,94.5,131,34.8  /  132,35.4  /  129
,Gold,M,72,66.2,88.3,119,32.6  /  123,33.6  /  115
,Red,F,72,69.9,100.9,132,34.4  /  127,35.5  /  136
The Woods - Stony Lick Course,White,M,62,59.9,77.9,97,29.7  /  103,30.2  /  90
,Green,M,62,58.9,76.0,92,29.5  /  96,29.4  /  88
,Gold,M,62,56.7,73.0,88,29.2  /  94,27.5  /  82
,White,F,62,60.9,82.7,93,30.4  /  88,30.5  /  97
,Green,F,62,59.5,81.8,95,29.8  /  93,29.7  /  96
,Gold,F,62,57.0,78.8,93,28.8  /  97,28.2  /  88
The Woods - The Mountain View Course,Blue,M,72,72.0,95.2,125,36.5  /  125,35.5  /  125
,Blue/White,M,72,70.0,92.0,119,35.0  /  114,35.0  /  123
,White,M,72,68.5,90.5,119,34.1  /  113,34.4  /  124
,Green,M,72,65.8,87.4,116,32.9  /  117,32.9  /  115
,Gold,M,72,63.8,84.4,111,31.9  /  113,31.9  /  109
,Old Mountain View Nine-White,M,36,34.6,45.6,119,34.6  /  119,/
,Old Mountain View Nine-Green,M,36,33.5,44.0,112,33.5  /  112,/
,Green,F,72,70.7,99.3,122,35.0  /  119,35.7  /  124
,Green/Gold,F,72,69.5,97.6,119,34.3  /  115,35.2  /  123
,Gold,F,72,68.3,96.3,119,34.0  /  118,34.3  /  120
,Old Mountain View Nine-Gold,F,35,34.7,48.8,120,34.7  /  120,/
Twisted Gun GC,Gold,M,72,72.7,95.6,123,36.5  /  119,36.2  /  127
,Black,M,72,71.1,93.0,118,35.6  /  115,35.5  /  121
,Grey,M,72,68.7,89.8,114,34.4  /  110,34.3  /  117
,Red,F,72,70.1,96.9,114,35.1  /  112,35.0  /  116
Tygart Lake GC,Blue,M,72,70.3,93.2,124,35.5  /  124,34.8  /  123
,White,M,72,68.7,90.7,119,34.7  /  121,34.0  /  116
,Gold,M,72,65.1,86.0,113,32.3  /  113,32.8  /  112
,Junior,M,72,57.8,74.8,92,28.8  /  89,29.0  /  94
,Red,F,72,69.3,96.8,117,34.6  /  115,34.7  /  118
Valley View Golf Club,Blue,M,71,69.4,91.6,121,34.8  /  122,34.6  /  119
,White,M,71,67.0,88.1,115,33.9  /  116,33.1  /  113
,Gold,M,71,63.9,84.1,110,32.2  /  110,31.7  /  109
,Red,F,72,68.7,95.5,115,34.6  /  117,34.1  /  112
Wheeling Country Club,Blue,M,70,68.6,90.5,118,34.5  /  119,34.1  /  116
,White,M,70,67.4,88.7,114,33.9  /  115,33.5  /  113
,Gold,M,70,65.4,85.9,111,33.0  /  111,32.4  /  110
,Red,F,70,70.1,97.7,118,35.3  /  120,34.8  /  116
Williams Golf & Country Club,Blue,M,72,71.5,96.0,132,35.8  /  128,35.7  /  136
,Blue/White,M,72,70.8,95.1,131,35.3  /  127,35.5  /  135
,White,M,72,70.4,94.4,129,34.9  /  125,35.5  /  133
,White/Gold,M,72,69.0,92.8,128,34.5  /  124,34.5  /  132
