,Tee Name,Gender,Par,Course Rating (18),Bogey Rating (18),Slope Rating (18),Front (9),Back (9)
,GREEN,M,70,63.3,83.0,106,31.1  /  103,32.2  /  109
,GREEN,F,70,68.1,94.5,112,33.4  /  109,34.7  /  114
,RED,F,70,67.3,93.2,110,33.1  /  107,34.2  /  113
Coventry Pines GC,BLUE,M,72,66.8,88.4,116,33.4  /  116,33.4  /  116
,WHITE,M,72,65.6,85.8,109,32.8  /  109,32.8  /  109
,RED,F,72,69.2,97.0,118,34.6  /  118,34.6  /  118
Cranston CC,BLACK,M,71,74.0,98.0,131,36.6  /  127,37.4  /  134
,BLUE,M,71,72.0,95.5,127,35.3  /  125,36.7  /  128
,WHITE,M,71,70.0,93.1,123,34.7  /  121,35.3  /  125
,SILVER,M,71,65.5,86.0,110,32.8  /  105,32.7  /  115
,WHITE,F,71,75.1,105.8,130,37.2  /  128,37.9  /  132
,RED,F,71,69.8,98.7,123,34.8  /  121,35.0  /  124
Crystal Lake GC,BLACK,M,71,69.8,92.3,121,35.5  /  123,34.3  /  119
,BLUE,M,71,69.1,91.1,119,35.0  /  121,34.1  /  116
,WHITE,M,71,66.6,88.1,116,33.7  /  119,32.9  /  112
,WHITE,F,71,71.2,99.8,122,36.2  /  123,35.0  /  120
,RED,F,71,67.7,94.5,114,34.5  /  116,33.2  /  111
East Greenwich GC,BLUE,M,72,71.2,94.8,127,35.6  /  127,35.6  /  127
,WHITE/BLUE,M,72,70.4,93.6,125,35.2  /  125,35.2  /  125
,WHITE,M,72,69.4,92.4,124,34.7  /  124,34.7  /  124
,GOLD,M,70,68.4,90.4,118,34.2  /  118,34.2  /  118
,WHITE,F,72,74.4,105.2,131,37.2  /  131,37.2  /  131
,RED,F,72,71.4,100.8,125,35.7  /  125,35.7  /  125
Exeter CC,BLUE,M,72,72.1,95.5,126,36.8  /  127,35.3  /  125
,WHITE,M,72,69.7,92.4,122,35.9  /  127,33.8  /  117
,YELLOW,M,72,66.9,87.5,111,34.2  /  116,32.7  /  105
,YELLOW,F,72,72.7,102.1,122,37.1  /  124,35.6  /  119
,RED,F,72,71.7,100.5,119,36.8  /  121,34.9  /  116
Fenner Hill GC,BLUE,M,72,71.4,96.0,132,35.8  /  130,35.6  /  134
,BLUE/WHITE,M,72,70.6,94.6,129,35.2  /  129,35.4  /  128
,WHITE,M,72,70.1,93.5,126,34.9  /  129,35.2  /  123
,GREEN,M,72,67.4,89.3,118,34.1  /  118,33.3  /  117
,GOLD,M,72,64.9,85.3,110,32.7  /  110,32.2  /  110
,RED,M,72,64.1,84.2,108,32.3  /  108,31.8  /  108
,WHITE,F,72,75.5,106.9,134,37.9  /  130,37.6  /  137
,GREEN,F,72,72.5,102.4,127,36.9  /  126,35.6  /  128
,GOLD,F,72,69.8,98.0,120,35.6  /  120,34.2  /  119
,RED,F,72,68.8,96.7,119,35.1  /  118,33.7  /  119
Foster CC,BLUE,M,72,70.8,92.4,116,35.5  /  115,35.3  /  117
,WHITE,M,72,68.8,89.8,113,34.1  /  108,34.7  /  118
,GREEN,M,72,65.9,86.0,108,32.6  /  103,33.3  /  113
,WHITE,F,72,72.8,102.0,124,36.2  /  122,36.6  /  126
,GREEN,F,72,69.3,96.3,115,34.5  /  113,34.8  /  116
Glocester CC,WHITE/BLUE,M,70,68.3,90.5,120,33.8  /  117,34.5  /  122
,GOLD/WHITE,M,70,67.2,88.8,116,33.4  /  115,33.8  /  117
,BLUE,M,35,34.5,45.8,122,34.5  /  122,/
,WHITE,M,35,33.8,44.7,117,33.8  /  117,/
,GOLD,M,35,33.4,44.1,115,33.4  /  115,/
,WHITE/BLUE,F,72,73.0,104.0,132,36.2  /  131,36.8  /  132
,RED/GOLD,F,72,70.7,99.1,121,35.2  /  120,35.5  /  121
,BLUE,F,36,36.8,52.4,132,36.8  /  132,/
,WHITE,F,36,36.2,51.6,131,36.2  /  131,/
,GOLD,F,36,35.5,49.8,121,35.5  /  121,/
,RED,F,36,35.2,49.3,120,35.2  /  120,/
Goddard Park GC,BLUE,M,72,69.4,90.6,114,34.7  /  114,34.7  /  114
,WHITE,M,72,68.0,88.5,111,34.1  /  112,33.9  /  109
,RED,F,72,70.8,98.4,113,35.4  /  113,35.4  /  113
Green Valley CC,BLUE,M,71,72.4,96.0,127,36.0  /  125,36.4  /  129
,WHITE,M,71,70.9,93.8,124,35.4  /  122,35.5  /  125
,GOLD,M,71,68.8,91.2,121,34.1  /  119,34.7  /  122
,GREEN,M,71,61.5,81.4,108,30.6  /  107,30.9  /  108
,GOLD,F,71,75.0,104.4,125,37.2  /  126,37.8  /  124
,RED,F,71,70.5,97.9,116,35.8  /  117,34.7  /  115
,GREEN,F,71,64.5,89.1,104,32.1  /  103,32.4  /  105
Harbor Lights Golf and CC,BLUE,M,67,67.0,89.0,118,33.5  /  118,33.5  /  118
,TOURNAMENT - BLUE,M,65,66.4,88.0,117,33.5  /  117,32.9  /  116
,WHITE/BLUE,M,72,66.3,88.3,116,32.8  /  113,33.5  /  118
,WHITE,M,66,65.6,86.6,113,32.8  /  113,32.8  /  113
,TOURNAMENT - WHITE,M,65,65.4,86.1,112,32.8  /  112,32.6  /  111
,BLUE,F,72,74.0,104.0,127,37.0  /  127,37.0  /  127
,WHITE/BLUE,F,71,71.7,100.8,124,34.7  /  120,37.0  /  127
,WHITE,F,70,69.4,97.6,120,34.7  /  120,34.7  /  120
,RED,F,68,65.8,92.6,114,32.9  /  114,32.9  /  114
Jamestown GC,BLUE,M,72,68.8,88.8,108,34.4  /  108,34.4  /  108
,WHITE,M,72,67.0,86.6,105,33.5  /  105,33.5  /  105
,RED,M,72,62.8,81.2,99,31.4  /  99,31.4  /  99
,BLUE,F,76,74.0,102.8,122,37.0  /  122,37.0  /  122
,WHITE,F,76,70.6,97.8,115,35.3  /  115,35.3  /  115
,RED,F,76,66.6,91.8,107,33.3  /  107,33.3  /  107
Kings Crossing GC,BLUE,M,70,69.2,91.8,122,34.6  /  122,34.6  /  122
,WHITE/BLUE,M,70,68.7,90.5,118,34.1  /  114,34.6  /  122
,WHITE,M,0,68.2,88.4,114,34.1  /  114,34.1  /  114
,BLUE,F,72,75.8,106.4,130,37.9  /  130,37.9  /  130
,WHITE/BLUE,F,72,74.9,105.0,128,37.0  /  126,37.9  /  130
,WHITE,F,72,74.0,103.6,126,37.0  /  126,37.0  /  126
,RED,F,72,69.0,96.0,114,34.5  /  114,34.5  /  114
Kirkbrae CC,GOLD,M,72,73.3,96.9,128,36.5  /  125,36.8  /  130
,BLUE,M,72,71.6,94.4,124,35.6  /  123,36.0  /  124
,BLUE/WHITE,M,72,70.4,93.0,122,35.1  /  122,35.3  /  122
,WHITE,M,72,68.9,91.4,121,34.7  /  123,34.2  /  119
,GREEN,M,71,66.4,87.4,113,32.8  /  111,33.6  /  115
,GREEN/FAMILY,M,63,61.7,80.6,102,30.7  /  104,31.0  /  99
,FAMILY,M,57,58.7,76.8,98,29.3  /  99,29.4  /  96
,GOLD,F,72,79.0,110.1,132,39.2  /  131,39.8  /  132
,BLUE,F,72,76.9,107.0,128,38.1  /  127,38.8  /  128
,BLUE/WHITE,F,72,75.6,105.2,126,37.5  /  127,38.1  /  124
,WHITE,F,72,74.1,103.1,123,36.9  /  123,37.2  /  123
,GREEN,F,71,71.4,98.7,116,35.4  /  116,36.0  /  115
,GREEN/FAMILY,F,64,65.0,89.4,104,32.5  /  99,32.5  /  108
,FAMILY,F,60,60.5,84.0,100,30.3  /  100,30.2  /  99
Laurel Lane CC,BLUE,M,71,69.1,91.4,120,34.3  /  116,34.8  /  124
,WHITE,M,71,67.4,88.9,116,33.1  /  109,34.3  /  123
,RED,M,71,65.1,85.9,112,32.7  /  109,32.4  /  115
,GOLD,M,71,63.6,83.6,108,31.5  /  102,32.1  /  113
,WHITE,F,71,72.7,102.2,126,35.5  /  120,37.2  /  131
,RED,F,71,68.1,95.9,118,33.4  /  113,34.7  /  123
Lincoln CC,BLUE,M,70,68.8,91.8,124,34.4  /  124,34.4  /  124
,WHITE/BLUE,M,70,67.9,90.7,123,33.5  /  133,34.4  /  112
,WHITE,M,70,67.0,89.6,122,33.5  /  122,33.5  /  122
,GOLD/WHITE,M,70,66.2,88.3,119,32.7  /  116,33.5  /  122
,RED/GOLD,M,70,64.6,85.6,113,31.9  /  110,32.7  /  116
,GOLD,F,74,69.6,98.4,122,34.8  /  122,34.8  /  122
,RED/GOLD,F,73,69.1,97.4,120,34.3  /  118,34.8  /  122
,RED,F,72,68.6,96.4,118,34.3  /  118,34.3  /  118
Louisquisset GC,BLUE,M,68,67.2,90.2,124,33.6  /  124,33.6  /  124
,WHITE/BLUE,M,68,66.7,89.5,123,33.1  /  122,33.6  /  124
,WHITE,M,68,66.1,88.5,121,33.0  /  121,33.1  /  121
,GOLD/WHITE,M,68,64.2,85.5,115,31.1  /  110,33.1  /  119
,GOLD,M,68,62.2,82.6,110,31.1  /  110,31.1  /  110
,GOLD/WHITE,F,68,67.5,97.6,128,32.8  /  123,34.7  /  132
,GOLD,F,68,65.6,94.4,122,32.8  /  122,32.8  /  122
,RED/GOLD,F,68,65.4,93.5,119,32.6  /  116,32.8  /  122
,RED,F,68,65.2,92.4,115,32.6  /  115,32.6  /  115
Meadow Brook GC,BLACK,M,72,75.4,99.9,132,37.4  /  131,38.0  /  132
,BLUE,M,72,73.3,97.3,129,36.4  /  129,36.9  /  129
,GREEN,M,72,70.6,93.3,123,35.0  /  121,35.6  /  124
,SILVER,M,72,67.7,88.9,114,33.7  /  114,34.0  /  114
,GREEN,F,72,76.8,108.0,132,38.1  /  131,38.7  /  133
,SILVER,F,73,72.9,102.4,125,36.3  /  124,36.6  /  126
,RED,F,72,69.5,97.2,118,34.8  /  117,34.7  /  118
Melody Hill CC,BLUE,M,70,68.2,89.0,112,33.4  /  109,34.8  /  115
,WHITE,M,70,67.4,87.5,108,32.6  /  103,34.8  /  113
,GOLD,M,70,65.9,85.4,105,31.6  /  99,34.3  /  111
,GOLD,F,72,70.8,97.6,114,33.9  /  105,36.9  /  122
,RED,F,72,69.8,96.2,112,33.7  /  105,36.1  /  119
Metacomet CC,BLACK,M,70,71.7,95.1,126,36.2  /  136,35.5  /  116
,BLUE,M,70,71.0,94.3,125,36.0  /  131,35.0  /  119
,WHITE,M,70,67.8,90.3,121,33.8  /  123,34.0  /  119
,BLUE,F,72,76.9,109.2,137,38.3  /  140,38.6  /  134
,WHITE,F,72,73.5,104.4,131,36.1  /  131,37.4  /  131
,RED,F,72,72.1,102.1,128,35.7  /  129,36.4  /  126
Midville GC,BLACK,M,70,67.0,89.0,118,33.5  /  118,33.5  /  118
,RED,M,70,65.6,87.2,116,32.8  /  116,32.8  /  116
,BLUE,F,70,66.4,92.4,110,33.2  /  110,33.2  /  110
Montaup CC,BLUE,M,71,70.9,93.8,125,36.3  /  125,34.6  /  124
,BLUE / WHITE,M,71,69.6,92.3,123,35.6  /  126,34.0  /  119
,WHITE,M,71,68.1,90.7,122,34.9  /  122,33.2  /  121
,WHITE/RED,M,71,67.3,89.6,120,34.2  /  124,33.1  /  116
,RED,M,71,65.9,87.5,117,33.2  /  117,32.7  /  117
,RED / GOLD,M,71,63.9,84.9,113,31.9  /  115,32.0  /  111
,GOLD,M,71,63.4,84.0,112,31.5  /  115,31.9  /  109
,WHITE,F,72,74.1,105.0,132,38.0  /  137,36.1  /  126
,WHITE / RED,F,73,73.1,103.5,129,37.1  /  133,36.0  /  125
,RED,F,73,71.6,100.5,122,36.0  /  124,35.6  /  119
,RED / GOLD,F,73,69.4,97.8,120,34.5  /  120,34.9  /  120
,GOLD,F,73,67.2,95.2,118,33.4  /  118,33.8  /  118
Newport CC,BLACK,M,70,75.5,100.3,135,38.1  /  130,37.4  /  139
,BLACK/RED,M,72,73.6,97.9,131,37.2  /  132,36.4  /  129
,RED,M,72,72.5,96.1,128,36.5  /  127,36.0  /  128
,RED/WHITE,M,72,71.2,94.1,124,36.0  /  122,35.2  /  125
,WHITE,M,72,70.7,93.2,122,35.7  /  118,35.0  /  125
,WHITE/BLUE,M,72,69.9,91.8,118,35.4  /  119,34.5  /  116
,BLUE,M,72,67.4,89.4,118,33.7  /  118,33.7  /  117
,WHITE,F,72,76.8,108.5,135,38.7  /  136,38.1  /  133
,BLUE,F,72,73.1,102.8,127,36.4  /  126,36.7  /  127
Newport National GC,BLACK,M,72,74.1,99.7,139,37.0  /  141,37.1  /  137
,GOLD,M,72,71.6,96.1,132,35.5  /  131,36.1  /  132
,GOLD/WHITE,M,72,70.4,94.3,129,35.0  /  129,35.4  /  128
,WHITE,M,72,68.3,91.8,127,34.1  /  130,34.2  /  123
,RED,M,71,64.1,86.1,119,32.1  /  122,32.0  /  115
,WHITE,F,72,74.1,104.9,131,37.0  /  129,37.1  /  132
,RED/WHITE,F,72,72.1,102.3,128,36.2  /  128,35.9  /  128
,RED,F,71,69.5,98.3,123,34.7  /  120,34.8  /  125
North Kingstown GC,BLUE,M,70,69.3,91.7,121,35.4  /  126,33.9  /  115
,WHITE,M,70,67.3,89.0,114,34.0  /  115,33.3  /  112
,GOLD,M,70,64.9,84.0,103,33.3  /  109,31.6  /  97
,RED,M,70,63.9,82.2,98,32.8  /  105,31.1  /  91
,WHITE,F,70,72.1,100.7,122,36.6  /  124,35.5  /  119
,RED,F,70,68.9,95.7,114,35.4  /  118,33.5  /  109
Pawtucket CC,BLUE,M,69,71.1,93.8,122,36.1  /  124,35.0  /  120
,WHITE,M,69,70.0,92.0,120,35.6  /  123,34.4  /  116
,GOLD,M,69,69.1,90.6,117,35.2  /  121,33.9  /  112
,RED,M,69,68.6,89.9,115,34.7  /  117,33.9  /  112
,GREEN,M,69,63.6,83.5,107,32.1  /  109,31.5  /  105
,ORANGE,M,69,62.5,81.8,104,31.6  /  107,30.9  /  101
,GOLD,F,73,74.6,103.6,124,38.1  /  125,36.5  /  122
,RED,F,73,73.6,102.3,121,37.3  /  123,36.3  /  119
,GREEN,F,73,68.1,94.4,112,34.4  /  113,33.7  /  110
,ORANGE,F,73,66.4,91.1,105,33.8  /  108,32.6  /  102
Pinecrest GC,BLUE,M,70,68.6,92.8,130,34.3  /  130,34.3  /  130
,WHITE/BLUE,M,70,67.4,90.9,127,33.1  /  123,34.3  /  130
,WHITE,M,70,66.2,89.0,123,33.1  /  123,33.1  /  123
,BLUE,F,70,74.4,105.2,131,37.2  /  131,37.2  /  131
,WHITE,F,70,71.4,101.0,126,35.7  /  126,35.7  /  126
,RED,F,70,70.0,98.8,122,35.0  /  122,35.0  /  122
Point Judith CC,BLACK,M,71,73.2,97.9,133,36.6  /  133,36.6  /  132
,BLUE,M,71,71.5,95.5,130,35.9  /  133,35.6  /  126
,Composite Course,M,71,69.6,93.1,127,35.1  /  127,34.5  /  126
,WHITE,M,71,68.8,92.1,126,34.7  /  127,34.1  /  124
,GOLD,M,71,67.6,90.6,124,34.0  /  121,33.6  /  126
,RED,M,71,65.9,87.8,118,33.2  /  117,32.7  /  118
,SILVER,M,71,64.0,85.3,115,32.3  /  115,31.7  /  114
,WHITE,F,72,74.6,105.1,129,37.5  /  126,37.1  /  132
,GOLD,F,72,73.0,102.7,126,36.7  /  124,36.3  /  128
,RED,F,72,71.4,100.0,122,35.8  /  117,35.6  /  126
,SILVER,F,72,69.4,97.5,119,34.8  /  117,34.6  /  121
Potowomut GC,BLUE,M,71,70.9,94.8,129,35.3  /  123,35.6  /  135
,WHITE,M,71,69.1,91.9,123,34.3  /  118,34.8  /  127
,YELLOW,M,71,67.0,88.6,116,33.6  /  113,33.4  /  119
,RED,M,71,66.9,88.4,116,33.7  /  115,33.2  /  116
,BLUE,F,73,76.7,108.3,134,38.0  /  130,38.7  /  138
,WHITE,F,73,75.1,106.3,133,37.3  /  135,37.8  /  130
,RED,F,73,73.1,102.8,126,36.8  /  126,36.3  /  126
Quidnessett CC,BLUE,M,72,73.6,98.2,133,36.9  /  130,36.7  /  135
,WHITE,M,72,71.6,95.3,128,36.1  /  126,35.5  /  129
,WHITE/GOLD,M,72,69.8,93.0,125,35.1  /  125,34.7  /  125
,GOLD,M,72,68.5,91.5,123,34.7  /  123,33.8  /  123
,WHITE,F,72,76.8,108.1,133,39.4  /  130,37.4  /  135
,GOLD,F,72,74.2,104.3,127,37.4  /  127,36.8  /  127
,RED,F,72,73.0,102.2,124,37.2  /  126,35.8  /  122
R.I. Children's GC,BLUE,M,63,60.2,77.8,95,30.0  /  95,30.2  /  95
,WHITE,M,61,58.6,76.1,90,29.3  /  91,29.3  /  89
,RED,M,61,57.6,74.7,86,28.7  /  87,28.9  /  85
,YELLOW,M,54,48.0,60.4,67,24.0  /  68,24.0  /  66
,BLUE,F,59,63.2,86.7,100,31.4  /  101,31.8  /  98
,WHITE,F,59,60.9,83.3,95,30.4  /  97,30.5  /  93
,RED,F,59,59.4,81.0,92,29.5  /  92,29.9  /  91
,YELLOW,F,51,49.5,65.8,70,24.7  /  70,24.8  /  69
Rhode Island CC,BLACK,M,71,73.4,98.3,134,37.1  /  140,36.3  /  128
,BLUE,M,71,71.1,95.2,130,35.9  /  137,35.2  /  123
,WHITE,M,71,69.1,92.1,124,34.9  /  127,34.2  /  121
,WHITE / RED,M,71,68.0,90.8,123,34.3  /  125,33.7  /  121
,RED,M,71,64.6,86.1,116,32.4  /  121,32.2  /  111
,BLACK,F,71,79.8,113.5,143,40.4  /  144,39.4  /  142
,BLUE,F,71,77.5,110.1,139,39.2  /  140,38.3  /  137
,WHITE,F,71,75.2,106.4,132,38.0  /  133,37.2  /  131
,WHITE / RED,F,74,73.8,104.8,131,37.3  /  133,36.5  /  129
,GOLD,F,71,70.7,100.0,124,35.2  /  127,35.5  /  121
,RED,F,71,69.7,99.0,125,35.1  /  129,34.6  /  120
Richmond CC,Blue,M,71,72.1,94.5,121,36.5  /  123,35.6  /  118
,White,M,71,69.5,91.0,116,35.2  /  118,34.3  /  113
,Yellow,M,71,68.5,89.6,114,34.6  /  115,33.9  /  112
,Red,M,71,63.6,82.7,103,32.2  /  104,31.4  /  101
,Blue,F,71,77.8,108.9,132,39.5  /  134,38.3  /  130
,White,F,71,75.7,105.4,126,38.4  /  129,37.3  /  123
,Yellow,F,71,71.3,97.8,112,36.1  /  114,35.2  /  110
,Red,F,71,70.4,97.1,113,35.0  /  111,35.4  /  115
Rolling Greens GC,Blue,M,70,67.4,88.8,115,33.7  /  115,33.7  /  115
,White,M,70,66.4,87.4,113,33.2  /  113,33.2  /  113
,Gold,M,70,65.4,86.0,111,32.7  /  111,32.7  /  111
,White,F,74,71.4,101.4,127,35.7  /  127,35.7  /  127
,Red,F,74,70.2,99.2,123,35.1  /  123,35.1  /  123
Sakonnet GC,BLUE,M,70,70.9,94.2,126,34.4  /  116,36.5  /  135
,WHITE,M,70,69.2,92.4,125,33.9  /  118,35.3  /  131
,RED,M,70,66.8,89.0,120,33.1  /  112,33.7  /  127
,GREEN,M,70,63.7,84.9,114,31.3  /  113,32.4  /  115
,FAMILY,M,56,57.6,76.2,100,28.8  /  100,28.8  /  100
,INNER NINE BLUE,M,35,35.0,45.7,115,35.0  /  115,/
,INNER NINE WHITE,M,35,34.5,45.1,114,34.5  /  114,/
,INNER NINE RED,M,35,33.5,44.1,114,33.5  /  114,/
,INNER NINE RED/GREEN,M,35,32.0,42.5,112,32.0  /  112,/
,INNER NINE GREEN,M,35,31.4,41.9,113,31.4  /  113,/
,BLUE,F,71,76.5,107.8,133,37.0  /  123,39.5  /  142
,WHITE,F,71,74.5,104.8,129,36.3  /  121,38.2  /  136
,RED,F,71,72.6,102.0,125,36.0  /  121,36.6  /  128
,RED/GREEN,F,71,68.7,96.4,118,33.6  /  112,35.1  /  123
,GREEN,F,71,66.9,94.0,115,32.2  /  108,34.7  /  122
,FAMILY,F,56,59.0,80.0,89,29.5  /  89,29.5  /  89
,INNER NINE BLUE,F,35,37.6,52.5,126,37.6  /  126,/
,INNER NINE WHITE,F,35,36.9,51.6,125,36.9  /  125,/
,INNER NINE RED,F,35,35.8,50.4,124,35.8  /  124,/
,INNER NINE RED/GREEN,F,35,34.3,48.0,116,34.3  /  116,/
,INNER NINE GREEN,F,35,32.9,46.0,112,32.9  /  112,/
Shelter Harbor GC,BLACK,M,71,74.3,99.2,134,37.5  /  131,36.8  /  137
,BLUE,M,71,72.7,97.2,132,36.7  /  131,36.0  /  132
,TOURN.,M,71,71.2,95.3,130,36.0  /  132,35.2  /  127
,WHITE,M,71,69.9,93.6,128,35.5  /  130,34.4  /  125
,WHT/GLD,M,71,68.5,91.2,123,34.7  /  122,33.8  /  123
,GOLD,M,71,67.7,88.5,112,34.2  /  115,33.5  /  109
,WHITE,F,71,75.9,106.6,131,38.9  /  131,37.0  /  130
,WHT/GLD,F,71,73.8,104.0,129,37.5  /  131,36.3  /  126
,GOLD,F,71,72.2,101.8,126,36.7  /  125,35.5  /  126
,RED/GOLD,F,71,69.9,98.0,120,35.8  /  120,34.1  /  119
,RED,F,71,68.7,96.1,116,35.3  /  118,33.4  /  114
Silver Spring GC,WHITE,M,62,61.4,80.6,102,31.3  /  102,30.1  /  102
,YELLOW,M,60,59.6,78.6,99,29.8  /  99,29.8  /  99
,YELLOW,F,62,61.6,85.2,100,30.8  /  100,30.8  /  100
The Aquidneck Club,GOLD,M,71,72.5,96.6,132,35.6  /  130,36.9  /  133
,GOLD / GREEN,M,71,71.1,94.8,129,35.0  /  124,36.1  /  133
,GREEN,M,71,70.6,94.0,128,34.8  /  125,35.8  /  130
,GREEN / WHITE,M,71,69.5,92.8,127,34.1  /  123,35.4  /  130
,WHITE,M,71,69.0,92.3,126,33.4  /  127,35.6  /  125
,YELLOW,M,71,65.1,86.2,114,32.1  /  115,33.0  /  112
,RED,M,70,63.5,83.6,108,32.0  /  111,31.5  /  105
,GREEN,F,71,76.8,108.9,136,37.5  /  132,39.3  /  140
,WHITE,F,71,72.9,102.2,125,36.6  /  123,36.3  /  126
,YELLOW,F,71,72.2,101.1,123,35.8  /  118,36.4  /  127
,RED,F,70,69.7,97.1,117,35.1  /  114,34.6  /  119
The Misquamicut Club,BLUE,M,69,70.2,93.4,125,34.6  /  115,35.6  /  135
,BLUE/WHITE,M,69,68.7,91.5,123,33.9  /  117,34.8  /  128
,WHITE,M,69,67.6,90.2,122,33.5  /  117,34.1  /  126
,RED,M,69,65.7,86.8,114,32.2  /  110,33.5  /  117
,GREEN,M,69,63.1,83.5,110,31.2  /  108,31.9  /  112
,FAMILY,M,74,59.8,78.4,100,30.0  /  96,29.8  /  104
,WHITE,F,71,73.0,102.1,124,36.1  /  117,36.9  /  130
,RED / WHITE,F,71,71.7,100.7,123,35.5  /  119,36.2  /  127
,RED,F,71,71.0,99.9,123,34.9  /  117,36.1  /  128
,GREEN,F,71,65.8,91.7,110,32.2  /  104,33.6  /  115
,FAMILY,F,74,60.0,82.4,95,29.9  /  92,30.1  /  98
The Preserve at Boulder Hills,BROWN,M,56,56.8,75.0,98,27.8  /  95,29.0  /  101
,WHITE,M,54,55.4,74.4,95,27.3  /  92,28.1  /  98
,GREEN,M,54,53.2,71.3,91,25.9  /  90,27.3  /  91
,BROWN,F,63,59.1,84.6,101,29.8  /  102,29.3  /  100
,WHITE,F,57,56.8,81.1,96,28.5  /  97,28.3  /  95
,GREEN,F,54,54.8,78.0,91,27.2  /  91,27.6  /  91
Triggs Memorial GC,BLUE,M,72,72.3,96.7,132,36.0  /  122,36.3  /  141
,WHITE,M,72,71.1,94.8,128,35.4  /  118,35.7  /  137
,GOLD,M,72,66.1,89.1,124,33.6  /  128,32.5  /  119
,RED,M,72,65.5,88.2,122,33.3  /  125,32.2  /  119
,WHITE,F,72,76.4,108.0,134,37.9  /  127,38.5  /  141
,GOLD,F,72,71.9,101.5,126,36.7  /  125,35.2  /  126
,RED,F,72,71.3,100.5,124,36.3  /  122,35.0  /  126
Valley CC,BLACK,M,72,72.5,96.6,130,36.6  /  132,35.9  /  127
,BLUE,M,72,71.7,95.6,129,36.1  /  130,35.6  /  128
,WHITE,M,72,70.1,93.6,127,35.2  /  127,34.9  /  126
,RED,M,72,67.3,89.4,119,34.1  /  122,33.2  /  116
,Gold,M,72,64.5,84.8,110,32.0  /  109,32.5  /  110
,WHITE,F,72,76.7,108.1,133,38.2  /  127,38.5  /  139
,RED,F,72,72.6,102.0,125,36.7  /  123,35.9  /  126
,GOLD,F,72,69.4,98.1,122,34.4  /  117,35.0  /  126
Wannamoisett CC,Black,M,69,72.8,97.8,135,36.0  /  133,36.8  /  136
,Blue,M,69,71.3,95.8,132,35.4  /  131,35.9  /  132
,White,M,69,69.7,93.0,126,34.7  /  124,35.0  /  127
,Green,M,69,67.5,90.1,122,33.5  /  119,34.0  /  124
,Black,F,73,79.3,113.0,143,39.2  /  144,40.1  /  142
,Blue,F,73,76.8,109.2,138,37.9  /  138,38.9  /  137
,White,F,73,75.5,106.0,130,37.7  /  130,37.8  /  129
,Green,F,73,72.2,101.8,126,35.7  /  125,36.5  /  126
,US KIDS GOLD,F,68,63.0,85.8,99,31.4  /  96,31.6  /  101
,US KIDS BLUE,F,68,58.3,78.9,88,29.2  /  86,29.1  /  89
Wanumetonomy G&CC,BLACK,M,70,70.8,94.5,128,35.3  /  127,35.5  /  128
,BLUE,M,70,69.5,92.6,125,34.5  /  125,35.0  /  124
,WHITE,M,70,66.9,88.6,117,33.4  /  113,33.5  /  121
,BLACK,F,73,76.3,107.3,132,38.0  /  134,38.3  /  129
