,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,5,3N,5,4,3,4,4,36
1,Blue,343,457,479,179,451,414,136,306,370,3135
2,White,343,435,464,161,428,396,136,306,350,3019
3,Green,304,421,445,139,411,382,118,277,317,2814
4,Red,304,421,445,139,411,229,118,277,317,2661
5,Hdcp,5,3,11,9,7,1,17,15,13,­
