,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,4,3,4,4,5,3N,4D,36
1,Tour,446,531,384,156,404,343,528,212,453,3457
2,BLUE,415,510,351,146,385,298,507,189,408,3209
3,WHITE,375,465,330,123,358,282,456,128,347,2864
4,Gold,446,531,384,156,404,319,528,212,430,3410
5,RED,324,384,283,93,294,242,406,71,314,2411
6,Hdcp,4,6,12,18,8,16,10,14,2,­
