,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3,5,4,4D,4,3N,5,4,36
1,BLUE,400,174,514,402,441,355,208,532,385,3411
2,GREEN,369,139,484,365,406,325,172,500,365,3125
3,ORANGE,343,120,470,346,386,309,159,472,358,2963
4,PINK,260,95,320,240,270,205,122,344,225,2081
5,RED,304,95,423,293,323,269,122,395,319,2543
6,Hdcp,9,17,3,5,1,15,13,7,11,­
