,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,4,4,3N,4,3,4D,5,36
1,Back,403,577,418,307,174,379,200,438,551,3447
2,Regular,387,560,396,286,166,315,164,404,533,3211
3,Front,367,542,366,269,154,303,148,386,511,3046
4,Gold,367,453,366,258,142,289,130,369,446,2820
5,Ladies,367,453,295,258,142,289,130,288,446,2668
6,Ladies2,303,423,295,258,142,289,115,288,363,2476
7,Hdcp,9,11,3,13,17,7,15,1,5,­
