,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4D,3N,4,4,5,3,4,36
1,BLUE,564,412,396,195,399,412,520,198,445,3541
2,WHITE,524,396,366,149,373,384,474,148,399,3213
3,YELLOW,478,375,324,124,320,349,435,128,375,2908
4,RED,450,331,289,106,310,320,420,105,346,2677
5,Hdcp,3,9,15,13,7,1,5,17,11,­
