,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,3N,4,4,3,5D,4,4,36
1,Back,411,515,177,361,377,197,526,394,400,3358
2,Reg.,394,472,163,334,356,175,493,369,372,3128
3,Front,376,453,148,324,349,157,449,342,362,2960
4,Ladys,351,406,131,307,334,137,449,314,340,2769
5,わくわくT,315,406,131,230,255,88,412,314,275,2426
6,Hdcp,9,3,15,7,1,13,5,17,11,­
