,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3,4,4,5,3N,4D,4,36
1,青,535,392,156,363,373,513,176,402,415,3325
2,白,515,370,142,345,341,499,149,379,390,3130
3,緑,500,355,127,330,326,484,134,364,375,2995
4,.赤.,478,309,125,345,310,478,132,369,334,2880
5,ハート,336,309,125,213,310,300,132,320,284,2329
6,Hdcp,9,7,15,13,1,11,17,5,3,­
