,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3,4,4,4,3N,4D,5,4,36
1,Champion,515,174,387,361,396,201,421,527,354,3336
2,Back,481,160,361,330,374,180,406,509,322,3123
3,Reg.,454,134,336,330,351,176,387,478,315,2961
4,Front,454,116,257,330,331,176,336,478,312,2790
5,Ladies,454,116,257,330,331,121,302,478,312,2701
6,Hdcp,9,17,5,11,13,7,1,3,15,­
