,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3N,4,4,3,4,5D,4,36
1,Back,488,459,155,278,292,115,346,500,283,2916
2,Reg.,460,437,145,256,276,105,331,470,259,2739
3,Hdcp,5,1,11,13,15,17,3,7,9,­
