,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,3N,4,5D,4,4,3,4,36
1,Black,354,514,165,377,566,373,423,179,348,3299
2,Blue,333,493,149,355,538,357,377,166,326,3094
3,White,311,478,127,330,517,326,357,144,308,2898
4,Pink,311,462,127,305,483,304,357,144,290,2783
5,Hdcp,9,5,17,1,7,15,3,13,11,­
