,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3,4,5D,4,5,3,4,4,36
1,バック,410,200,363,567,334,525,189,365,400,3353
2,レギュラー,385,176,348,540,306,484,175,333,375,3122
3,レディース,305,117,234,447,256,402,107,307,308,2483
4,Hdcp,1,17,3,11,15,7,5,9,13,­
