,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3,4,5,4,3N,4,4D,36
1,Back,503,443,211,413,529,400,203,383,426,3511
2,Reg.,491,391,185,365,510,385,175,335,402,3239
3,Gold,482,322,155,276,445,255,145,262,300,2642
4,Hdcp,11,5,7,3,13,1,15,17,9,­
