,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3N,5,4,4D,4,4D,3,5,36
1,青,400,185,501,442,362,390,436,169,522,3407
2,白,365,145,451,419,327,363,404,156,477,3107
3,Hdcp,7,17,5,1,11,13,3,15,9,­
