,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3N,4,4,5D,3,4,4,4,36
1,BLUE,500,148,385,324,564,155,388,400,407,3271
2,WHITE,480,141,355,300,513,138,361,356,340,2984
3,RED,409,119,329,270,494,132,335,291,315,2694
4,Hdcp,15,9,13,11,1,17,7,3,5,­
