,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3,4,4,3,4,4,5D,4,36
1,バック,588,201,309,388,223,394,430,495,412,3440
2,レギュラー,558,133,288,360,206,372,409,474,373,3173
3,レディース,524,133,286,345,196,261,329,469,373,2916
4,Hdcp,5,9,15,13,7,3,1,17,11,­
