,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3,5,4,3N,4,4,4D,5,36
1,Back,398,195,555,417,148,356,400,431,544,3444
2,REGULAR,367,174,529,396,133,318,384,383,496,3180
3,LADIES,275,118,480,343,90,291,362,341,436,2736
4,Hdcp,5,15,1,13,17,11,7,3,9,­
