,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3N,5D,4,3,4,4,4,36
1,Blue,534,342,214,487,378,173,358,347,409,3242
2,White,514,303,149,460,360,159,333,331,382,2991
3,Red,429,205,131,405,264,115,330,302,308,2489
4,Hdcp,3,15,17,11,1,9,13,7,5,­
