,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3N,5,4,5D,4,4,4,3,36
1,BLACK,392,178,548,406,546,421,466,368,188,3513
2,BLUE,374,169,532,392,527,404,436,355,165,3354
3,WHITE,354,159,505,373,507,390,410,342,139,3179
4,Hdcp,9,17,11,5,7,3,1,13,15,­
