,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,5,4,3,4,5D,4,3N,4,36
1,Back,402,527,408,183,422,509,428,180,399,3458
2,Regular,381,498,365,159,402,503,415,165,382,3270
3,Front,358,457,341,148,388,494,400,148,329,3063
4,Hdcp,3,13,5,15,7,11,1,17,9,­
