,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4D,3,5,4,3,4,4,3N,5,35
1,Blue,389,216,529,375,130,330,421,195,604,3189
2,White,363,198,489,364,125,320,397,181,587,3024
3,Red,343,125,479,239,115,310,379,141,550,2681
4,Hdcp,5,13,3,11,17,15,7,9,1,­
