,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,5,4,3N,4,5D,3,4,36
1,Back,437,384,526,477,193,365,577,187,428,3574
2,Reg.,359,347,500,443,178,365,549,167,395,3303
3,Front,345,330,479,421,166,347,526,167,364,3145
4,Gold,313,316,459,364,135,327,526,147,346,2933
5,Ladies,287,270,459,364,135,327,450,147,314,2753
6,Hdcp,5,13,9,3,17,15,1,11,7,­
