,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4,4,3,4,4,3N,4,35
1,Back,450,397,386,275,176,342,309,158,426,2919
2,REGULAR,425,370,341,260,125,330,296,143,410,2700
3,GOLD,410,348,245,250,108,308,291,105,307,2372
4,LADIES,400,345,242,246,103,301,286,100,300,2323
5,Hdcp,1,5,3,11,17,13,9,15,7,­
