,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3N,4,4D,4,3,4,5,36
1,Back,585,395,175,382,410,390,240,370,550,3497
2,Reg.,565,375,155,372,390,380,210,355,530,3332
3,Hdcp,5,3,17,7,1,11,15,13,9,­
