,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,5,3,4D,5,4,3N,4,36
1,BLACK,417,394,592,186,403,564,373,174,418,3521
2,BLUE,401,371,545,162,388,548,342,152,375,3284
3,WHITE,380,348,545,162,370,525,342,136,342,3150
4,RED,354,322,480,125,338,445,307,120,326,2817
5,Hdcp,7,13,3,15,11,1,9,17,5,­
