,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3,4,3,5,3N,4D,4,5,36
1,Back,510,195,355,161,531,186,457,384,592,3371
2,Regular,491,162,349,138,521,165,441,355,568,3190
3,Front,472,137,339,126,503,157,390,335,530,2989
4,Ladies,447,122,308,104,460,110,373,301,442,2667
5,Hdcp,7,3,15,17,9,11,1,13,5,­
