,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,5,3N,4D,4,3,4,5,36
1,B.T,405,397,513,166,440,432,228,427,595,3603
2,R.T,371,354,472,137,405,391,181,388,530,3229
3,F.T,336,313,431,111,366,354,124,350,478,2863
4,LADIES,336,313,402,111,333,354,124,350,445,2768
5,P.T,326,299,361,106,328,278,106,343,412,2559
6,Hdcp,11,5,13,17,7,1,15,3,9,­
