,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,4,3N,5,3,4D,4,4,36
1,Black,520,375,345,163,522,200,410,440,430,3405
2,White,495,358,325,144,470,175,390,410,415,3182
3,Green,480,340,315,131,395,150,362,322,395,2890
4,Red,383,275,311,115,393,146,272,321,230,2446
5,Hdcp,5,3,11,17,13,15,9,1,7,­
