,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,5D,3N,4,5,3,4,4,36
1,Black,395,424,573,219,410,526,147,375,450,3519
2,Blue,374,380,547,177,386,493,125,346,427,3255
3,White,344,345,514,150,345,455,120,336,402,3011
4,Green,317,319,458,130,316,423,104,313,366,2746
5,Red,287,285,399,130,316,423,71,241,366,2518
6,Hdcp,15,9,3,13,7,1,17,11,5,­
