,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,3,5,3,5,4,4,4,4,36
1,BLACK,485,204,605,164,572,355,473,356,350,3564
2,BLUE,438,186,575,139,561,337,439,338,325,3338
3,WHITE,402,169,555,139,541,337,439,338,315,3235
4,Gold,319,149,527,121,464,324,390,322,260,2876
5,RED,285,120,456,106,374,239,326,282,260,2448
6,Hdcp,3,17,7,11,1,15,5,9,13,­
