,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,4,3N,4,5D,4,3,4,4,36
1,Back,550,402,242,422,537,395,224,375,352,3499
2,Reg.,533,383,215,384,510,386,192,360,321,3284
3,Hdcp,5,7,13,3,1,15,17,11,9,­
