,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,4,4,3N,5,4D,3N,4,4,5D,36
1,Back,418,335,187,522,432,142,371,317,600,3324
2,Regular,399,323,177,510,404,125,351,304,565,3158
3,Front,379,313,160,492,377,114,333,289,547,3004
4,Hdcp,3,11,15,7,1,17,9,13,5,­
