,OUT,1,2,3,4,5,6,7,8,9,計
0,Par,5,3,4,4,4,4,5D,3N,4,36
1,Black,525,217,377,357,429,464,560,202,457,3588
2,Blue,501,197,361,357,403,434,521,191,432,3397
3,White,488,161,326,339,378,413,483,156,406,3150
4,Red,436,116,283,249,307,307,427,103,310,2538
5,Hdcp,3,9,15,13,7,1,11,17,5,­
